,V,J,Pe,Ct,Cp,PWR,Torque,Thrust,PWR.1,Torque.1,Thrust.1,THR/PWR,Mach,Reyn,RPM
0,(mph),(Adv_Ratio),-,-,-,(Hp),(In-Lbf),(Lbf),(W),(N-m),(N),(g/W),-,-,RPM
433,31.3,0.37,0.5146,0.1438,0.1026,0.217,0.910,1.335,161.455,0.103,5.940,3.752,0.36,70677.,15000
434,33.9,0.40,0.5473,0.1371,0.0996,0.210,0.884,1.274,156.865,0.100,5.665,3.683,0.36,70822.,15000
435,36.5,0.43,0.5717,0.1301,0.0974,0.206,0.864,1.208,153.389,0.098,5.374,3.572,0.36,70979.,15000
436,39.1,0.46,0.5941,0.1228,0.0949,0.200,0.841,1.141,149.335,0.095,5.074,3.465,0.36,71146.,15000
437,41.7,0.49,0.6148,0.1153,0.0918,0.194,0.814,1.071,144.554,0.092,4.765,3.361,0.36,71325.,15000
438,44.3,0.52,0.6330,0.1077,0.0885,0.187,0.785,1.000,139.246,0.089,4.448,3.257,0.36,71515.,15000
439,46.9,0.55,0.6486,0.0998,0.0847,0.179,0.752,0.927,133.387,0.085,4.123,3.152,0.36,71716.,15000
440,49.5,0.58,0.6612,0.0917,0.0806,0.170,0.715,0.852,126.941,0.081,3.790,3.044,0.36,71928.,15000
441,52.1,0.61,0.6706,0.0835,0.0762,0.161,0.676,0.776,119.927,0.076,3.450,2.933,0.36,72150.,15000
442,54.8,0.64,0.6761,0.0751,0.0713,0.151,0.633,0.697,112.273,0.071,3.101,2.816,0.36,72384.,15000
443,57.4,0.67,0.6770,0.0664,0.0660,0.139,0.585,0.617,103.908,0.066,2.743,2.692,0.37,72627.,15000
444,60.0,0.70,0.6718,0.0575,0.0603,0.127,0.535,0.535,94.892,0.060,2.378,2.555,0.37,72882.,15000
445,62.6,0.73,0.6573,0.0485,0.0542,0.114,0.480,0.450,85.270,0.054,2.003,2.396,0.37,73146.,15000
446,65.2,0.76,0.6283,0.0392,0.0477,0.101,0.423,0.364,75.079,0.048,1.619,2.199,0.37,73421.,15000
447,67.8,0.80,0.5769,0.0297,0.0410,0.086,0.363,0.276,64.493,0.041,1.228,1.941,0.37,73706.,15000
448,70.4,0.83,0.4882,0.0200,0.0339,0.072,0.301,0.186,53.361,0.034,0.828,1.582,0.37,74001.,15000
449,73.0,0.86,0.3295,0.0102,0.0265,0.056,0.235,0.095,41.790,0.027,0.422,1.030,0.37,74306.,15000
450,75.6,0.89,0.0107,0.0002,0.0190,0.040,0.169,0.002,29.928,0.019,0.009,0.032,0.37,74621.,15000
451,0.0,0.00,0.0000,0.1988,0.1009,0.258,1.018,2.101,192.732,0.115,9.347,4.945,0.38,74490.,16000
452,2.8,0.03,0.0588,0.1963,0.1023,0.262,1.032,2.074,195.364,0.117,9.227,4.816,0.38,74496.,16000
453,5.6,0.06,0.1145,0.1934,0.1035,0.265,1.044,2.044,197.705,0.118,9.093,4.690,0.38,74515.,16000
454,8.4,0.09,0.1672,0.1902,0.1045,0.268,1.055,2.010,199.740,0.119,8.943,4.565,0.38,74547.,16000
455,11.1,0.12,0.2169,0.1867,0.1054,0.270,1.064,1.973,201.441,0.120,8.776,4.442,0.38,74591.,16000
456,13.9,0.15,0.2637,0.1828,0.1061,0.272,1.071,1.932,202.791,0.121,8.592,4.320,0.38,74647.,16000
457,16.7,0.18,0.3076,0.1785,0.1066,0.273,1.076,1.886,203.737,0.122,8.391,4.200,0.38,74716.,16000
458,19.5,0.21,0.3487,0.1738,0.1069,0.274,1.079,1.837,204.200,0.122,8.172,4.081,0.38,74798.,16000
459,22.3,0.25,0.3873,0.1688,0.1068,0.274,1.078,1.784,204.086,0.122,7.937,3.966,0.38,74892.,16000
460,25.1,0.28,0.4236,0.1635,0.1064,0.273,1.074,1.728,203.225,0.121,7.684,3.856,0.38,74998.,16000
461,27.8,0.31,0.4578,0.1575,0.1054,0.270,1.064,1.665,201.362,0.120,7.406,3.750,0.38,75117.,16000
462,30.6,0.34,0.4898,0.1510,0.1039,0.266,1.048,1.596,198.474,0.118,7.100,3.648,0.38,75248.,16000
463,33.4,0.37,0.5194,0.1443,0.1021,0.262,1.031,1.525,195.125,0.116,6.785,3.546,0.38,75391.,16000
464,36.2,0.40,0.5467,0.1374,0.1001,0.257,1.010,1.453,191.276,0.114,6.461,3.445,0.38,75546.,16000
465,39.0,0.43,0.5715,0.1304,0.0978,0.251,0.987,1.378,186.904,0.112,6.129,3.344,0.38,75713.,16000
466,41.8,0.46,0.6052,0.1233,0.0936,0.240,0.945,1.303,178.809,0.107,5.795,3.305,0.38,75893.,16000
467,44.6,0.49,0.6263,0.1158,0.0906,0.232,0.914,1.223,173.054,0.103,5.442,3.207,0.39,76084.,16000
468,47.3,0.52,0.6449,0.1080,0.0872,0.224,0.880,1.142,166.671,0.099,5.079,3.107,0.39,76287.,16000
469,50.1,0.55,0.6608,0.1001,0.0836,0.214,0.843,1.058,159.637,0.095,4.708,3.007,0.39,76502.,16000
470,52.9,0.58,0.6737,0.0920,0.0795,0.204,0.802,0.973,151.886,0.091,4.327,2.905,0.39,76728.,16000
471,55.7,0.61,0.6834,0.0837,0.0751,0.192,0.758,0.885,143.424,0.086,3.937,2.799,0.39,76966.,16000
472,58.5,0.64,0.6892,0.0753,0.0702,0.180,0.709,0.795,134.195,0.080,3.538,2.688,0.39,77216.,16000
473,61.3,0.67,0.6904,0.0666,0.0650,0.166,0.656,0.704,124.138,0.074,3.130,2.571,0.39,77476.,16000
474,64.0,0.70,0.6855,0.0577,0.0593,0.152,0.598,0.610,113.241,0.068,2.711,2.441,0.39,77748.,16000
475,66.8,0.74,0.6777,0.0487,0.0528,0.135,0.533,0.515,100.903,0.060,2.289,2.313,0.39,78031.,16000
476,69.6,0.77,0.6483,0.0393,0.0464,0.119,0.468,0.415,88.681,0.053,1.847,2.124,0.39,78325.,16000
477,72.4,0.80,0.5947,0.0297,0.0398,0.102,0.402,0.314,76.040,0.045,1.397,1.874,0.39,78630.,16000
478,75.2,0.83,0.5018,0.0199,0.0329,0.084,0.332,0.211,62.804,0.037,0.938,1.523,0.39,78945.,16000
479,78.0,0.86,0.3348,0.0100,0.0256,0.066,0.259,0.106,48.975,0.029,0.470,0.980,0.39,79271.,16000
480,80.7,0.89,-0.0009,0.0000,0.0183,0.047,0.184,0.000,34.926,0.021,-0.001,-0.003,0.40,79607.,16000
481,0.0,0.00,0.0000,0.1991,0.0996,0.306,1.135,2.375,228.282,0.128,10.565,4.720,0.40,79146.,17000
482,3.0,0.03,0.0596,0.1966,0.1011,0.311,1.151,2.346,231.609,0.130,10.435,4.594,0.40,79152.,17000
483,5.9,0.06,0.1161,0.1938,0.1023,0.314,1.166,2.312,234.432,0.132,10.284,4.473,0.40,79172.,17000
484,8.9,0.09,0.1695,0.1907,0.1034,0.318,1.178,2.275,236.927,0.133,10.118,4.355,0.40,79206.,17000
485,11.8,0.12,0.2199,0.1872,0.1043,0.321,1.189,2.233,239.074,0.134,9.934,4.237,0.40,79253.,17000
486,14.8,0.15,0.2674,0.1833,0.1050,0.323,1.197,2.187,240.681,0.135,9.730,4.122,0.41,79313.,17000
487,17.8,0.18,0.3121,0.1791,0.1055,0.324,1.202,2.137,241.800,0.136,9.507,4.009,0.41,79386.,17000
488,20.7,0.21,0.3539,0.1745,0.1057,0.325,1.204,2.082,242.248,0.136,9.259,3.897,0.41,79473.,17000
489,23.7,0.25,0.3932,0.1695,0.1056,0.325,1.204,2.022,242.108,0.136,8.996,3.789,0.41,79573.,17000
490,26.6,0.28,0.4302,0.1641,0.1052,0.323,1.199,1.958,241.102,0.135,8.711,3.684,0.41,79686.,17000
491,29.6,0.31,0.4650,0.1583,0.1043,0.320,1.188,1.888,238.937,0.134,8.399,3.584,0.41,79812.,17000
492,32.6,0.34,0.4977,0.1517,0.1027,0.316,1.171,1.810,235.460,0.132,8.053,3.488,0.41,79951.,17000
493,35.5,0.37,0.5280,0.1450,0.1009,0.310,1.150,1.730,231.344,0.130,7.694,3.391,0.41,80103.,17000
494,38.5,0.40,0.5559,0.1381,0.0989,0.304,1.127,1.648,226.707,0.127,7.328,3.296,0.41,80268.,17000
495,41.4,0.43,0.5815,0.1310,0.0966,0.297,1.101,1.563,221.433,0.124,6.952,3.201,0.41,80446.,17000
496,44.4,0.46,0.6050,0.1237,0.0940,0.289,1.071,1.476,215.378,0.121,6.566,3.109,0.41,80637.,17000
497,47.3,0.49,0.6262,0.1162,0.0910,0.280,1.037,1.387,208.498,0.117,6.168,3.017,0.41,80840.,17000
498,50.3,0.52,0.6498,0.1087,0.0871,0.268,0.992,1.297,199.601,0.112,5.767,2.946,0.41,81056.,17000
499,53.3,0.55,0.6660,0.1007,0.0834,0.256,0.950,1.202,191.103,0.107,5.345,2.852,0.41,81284.,17000
500,56.2,0.58,0.6794,0.0926,0.0793,0.244,0.904,1.105,181.807,0.102,4.914,2.756,0.41,81525.,17000
501,59.2,0.61,0.6895,0.0843,0.0749,0.230,0.853,1.006,171.628,0.096,4.473,2.657,0.41,81778.,17000
502,62.1,0.64,0.6959,0.0758,0.0701,0.215,0.798,0.904,160.589,0.090,4.023,2.554,0.41,82043.,17000
503,65.1,0.67,0.6972,0.0670,0.0648,0.199,0.738,0.800,148.440,0.083,3.556,2.443,0.41,82320.,17000
504,68.1,0.70,0.6926,0.0581,0.0591,0.182,0.674,0.693,135.489,0.076,3.084,2.321,0.41,82609.,17000
505,71.0,0.74,0.6785,0.0489,0.0530,0.163,0.604,0.584,121.537,0.068,2.597,2.179,0.42,82910.,17000
506,74.0,0.77,0.6496,0.0395,0.0466,0.143,0.531,0.472,106.824,0.060,2.098,2.003,0.42,83222.,17000
507,76.9,0.80,0.5967,0.0299,0.0400,0.123,0.455,0.357,91.583,0.051,1.589,1.769,0.42,83546.,17000
508,79.9,0.83,0.5052,0.0202,0.0330,0.102,0.376,0.241,75.705,0.043,1.071,1.442,0.42,83881.,17000
509,82.9,0.86,0.3379,0.0101,0.0257,0.079,0.293,0.121,58.948,0.033,0.538,0.930,0.42,84227.,17000
510,85.8,0.89,-0.0016,0.0000,0.0183,0.056,0.208,0.000,41.874,0.024,-0.002,-0.004,0.42,84585.,17000
511,0.0,0.00,0.0000,0.1993,0.0997,0.364,1.274,2.665,271.230,0.144,11.856,4.457,0.43,83801.,18000
512,3.1,0.03,0.0597,0.1969,0.1012,0.369,1.293,2.634,275.272,0.146,11.715,4.340,0.43,83808.,18000
513,6.3,0.06,0.1163,0.1941,0.1025,0.374,1.309,2.596,278.815,0.148,11.549,4.224,0.43,83830.,18000
514,9.4,0.09,0.1697,0.1910,0.1036,0.378,1.324,2.555,281.890,0.150,11.365,4.111,0.43,83865.,18000
515,12.6,0.12,0.2203,0.1876,0.1046,0.381,1.336,2.509,284.432,0.151,11.162,4.002,0.43,83915.,18000
516,15.7,0.15,0.2709,0.1838,0.1041,0.380,1.330,2.459,283.255,0.150,10.936,3.937,0.43,83979.,18000
517,18.8,0.18,0.3162,0.1796,0.1046,0.382,1.336,2.403,284.570,0.151,10.688,3.830,0.43,84057.,18000
518,22.0,0.21,0.3607,0.1752,0.1044,0.381,1.333,2.344,283.928,0.151,10.426,3.744,0.43,84149.,18000
519,25.1,0.25,0.4009,0.1702,0.1043,0.380,1.332,2.277,283.645,0.150,10.128,3.641,0.43,84255.,18000
520,28.3,0.28,0.4388,0.1649,0.1038,0.379,1.326,2.206,282.439,0.150,9.812,3.542,0.43,84375.,18000
521,31.4,0.31,0.4744,0.1590,0.1029,0.375,1.314,2.127,279.904,0.148,9.462,3.447,0.43,84509.,18000
522,34.5,0.34,0.5080,0.1525,0.1014,0.370,1.295,2.040,275.764,0.146,9.075,3.356,0.43,84657.,18000
523,37.7,0.37,0.5391,0.1457,0.0996,0.363,1.272,1.949,270.844,0.144,8.671,3.265,0.43,84819.,18000
524,40.8,0.40,0.5681,0.1388,0.0975,0.356,1.246,1.857,265.298,0.141,8.261,3.175,0.43,84994.,18000
525,43.9,0.43,0.5945,0.1317,0.0952,0.347,1.216,1.761,258.884,0.137,7.834,3.086,0.43,85183.,18000
526,47.1,0.46,0.6190,0.1244,0.0925,0.337,1.182,1.664,251.673,0.134,7.401,2.999,0.43,85386.,18000
527,50.2,0.49,0.6408,0.1168,0.0895,0.326,1.143,1.562,243.462,0.129,6.948,2.910,0.43,85602.,18000
528,53.4,0.52,0.6601,0.1090,0.0862,0.314,1.101,1.458,234.432,0.124,6.486,2.821,0.43,85831.,18000
529,56.5,0.55,0.6767,0.1011,0.0825,0.301,1.054,1.352,224.451,0.119,6.013,2.732,0.43,86074.,18000
530,59.6,0.58,0.6901,0.0928,0.0784,0.286,1.002,1.241,213.336,0.113,5.522,2.639,0.44,86330.,18000
531,62.8,0.61,0.7007,0.0845,0.0740,0.270,0.946,1.130,201.393,0.107,5.028,2.546,0.44,86598.,18000
532,65.9,0.64,0.7071,0.0759,0.0692,0.252,0.884,1.015,188.166,0.100,4.515,2.447,0.44,86880.,18000
533,69.1,0.68,0.7089,0.0671,0.0639,0.233,0.817,0.898,173.920,0.092,3.993,2.341,0.44,87174.,18000
534,72.2,0.71,0.7042,0.0581,0.0582,0.212,0.744,0.777,158.435,0.084,3.457,2.225,0.44,87481.,18000
535,75.3,0.74,0.6899,0.0488,0.0521,0.190,0.666,0.653,141.801,0.075,2.905,2.089,0.44,87801.,18000
536,78.5,0.77,0.6604,0.0393,0.0457,0.167,0.583,0.526,124.250,0.066,2.339,1.919,0.44,88133.,18000
537,81.6,0.80,0.6069,0.0298,0.0391,0.143,0.500,0.398,106.494,0.056,1.771,1.696,0.44,88477.,18000
538,84.8,0.83,0.5123,0.0199,0.0323,0.118,0.412,0.267,87.749,0.047,1.187,1.379,0.44,88833.,18000
539,87.9,0.86,0.3419,0.0100,0.0251,0.092,0.321,0.134,68.345,0.036,0.595,0.887,0.44,89201.,18000
540,91.0,0.89,-0.0013,0.0000,0.0179,0.065,0.229,0.000,48.699,0.026,-0.002,-0.003,0.45,89581.,18000
541,0.0,0.00,0.0000,0.1997,0.0983,0.422,1.399,2.976,314.489,0.158,13.235,4.292,0.45,88457.,19000
542,3.3,0.03,0.0607,0.1973,0.0998,0.428,1.421,2.941,319.436,0.161,13.080,4.175,0.45,88464.,19000
543,6.6,0.06,0.1181,0.1947,0.1012,0.434,1.440,2.902,323.786,0.163,12.908,4.065,0.45,88487.,19000
544,9.9,0.09,0.1725,0.1917,0.1024,0.439,1.457,2.857,327.501,0.165,12.707,3.956,0.45,88524.,19000
545,13.3,0.12,0.2238,0.1883,0.1033,0.443,1.470,2.806,330.554,0.166,12.482,3.851,0.45,88577.,19000
546,16.6,0.15,0.2722,0.1845,0.1040,0.446,1.481,2.750,332.871,0.167,12.231,3.747,0.45,88644.,19000
547,19.9,0.18,0.3178,0.1803,0.1045,0.448,1.488,2.687,334.413,0.168,11.954,3.645,0.45,88727.,19000
548,23.2,0.21,0.3606,0.1758,0.1048,0.449,1.491,2.620,335.156,0.168,11.652,3.545,0.45,88824.,19000
549,26.5,0.25,0.4008,0.1708,0.1047,0.449,1.490,2.546,334.953,0.168,11.325,3.448,0.45,88936.,19000
550,29.8,0.28,0.4386,0.1655,0.1043,0.447,1.484,2.467,333.613,0.168,10.973,3.354,0.45,89063.,19000
551,33.1,0.31,0.4743,0.1597,0.1034,0.444,1.471,2.380,330.779,0.166,10.587,3.264,0.45,89205.,19000
552,36.5,0.34,0.5078,0.1532,0.1019,0.437,1.450,2.283,325.944,0.164,10.155,3.177,0.45,89361.,19000
553,39.8,0.37,0.5390,0.1464,0.1001,0.429,1.424,2.182,320.188,0.161,9.706,3.091,0.46,89532.,19000
554,43.1,0.40,0.5679,0.1394,0.0980,0.420,1.395,2.078,313.565,0.158,9.244,3.006,0.46,89717.,19000
555,46.4,0.43,0.5944,0.1323,0.0956,0.410,1.361,1.971,306.019,0.154,8.768,2.922,0.46,89917.,19000
556,49.7,0.46,0.6185,0.1248,0.0929,0.399,1.323,1.860,297.330,0.149,8.274,2.838,0.46,90130.,19000
557,53.0,0.49,0.6406,0.1173,0.0900,0.386,1.280,1.749,287.824,0.145,7.778,2.756,0.46,90359.,19000
558,56.3,0.52,0.6599,0.1095,0.0866,0.372,1.233,1.632,277.098,0.139,7.260,2.672,0.46,90601.,19000
559,59.7,0.55,0.6766,0.1015,0.0829,0.356,1.180,1.513,265.282,0.133,6.730,2.587,0.46,90857.,19000
560,63.0,0.58,0.6903,0.0933,0.0788,0.338,1.122,1.390,252.230,0.127,6.185,2.500,0.46,91127.,19000
561,66.3,0.61,0.7007,0.0849,0.0744,0.319,1.058,1.265,237.912,0.120,5.626,2.411,0.46,91411.,19000
562,69.6,0.64,0.7074,0.0763,0.0695,0.298,0.989,1.136,222.341,0.112,5.055,2.318,0.46,91709.,19000
563,72.9,0.68,0.7092,0.0674,0.0642,0.275,0.914,1.005,205.440,0.103,4.470,2.219,0.46,92019.,19000
564,76.2,0.71,0.7048,0.0584,0.0585,0.251,0.833,0.871,187.218,0.094,3.872,2.109,0.46,92344.,19000
565,79.5,0.74,0.6911,0.0492,0.0524,0.225,0.746,0.733,167.676,0.084,3.258,1.982,0.46,92681.,19000
566,82.9,0.77,0.6707,0.0397,0.0454,0.195,0.647,0.592,145.379,0.073,2.632,1.846,0.47,93032.,19000
567,86.2,0.80,0.6170,0.0300,0.0389,0.167,0.553,0.448,124.341,0.062,1.991,1.633,0.47,93395.,19000
568,89.5,0.83,0.5251,0.0203,0.0320,0.137,0.455,0.302,102.301,0.051,1.343,1.338,0.47,93771.,19000
569,92.8,0.86,0.3530,0.0102,0.0249,0.107,0.354,0.152,79.626,0.040,0.677,0.868,0.47,94160.,19000
570,96.1,0.89,-0.0024,0.0000,0.0176,0.076,0.251,-0.001,56.343,0.028,-0.003,-0.006,0.47,94561.,19000
571,0.0,0.00,0.0000,0.1999,0.0977,0.489,1.540,3.302,364.404,0.174,14.687,4.110,0.48,93112.,20000
572,3.5,0.03,0.0612,0.1978,0.0993,0.497,1.566,3.266,370.543,0.177,14.526,3.998,0.48,93120.,20000
573,7.0,0.06,0.1191,0.1952,0.1007,0.504,1.588,3.223,375.866,0.179,14.338,3.890,0.48,93144.,20000
574,10.5,0.09,0.1738,0.1922,0.1019,0.510,1.607,3.175,380.379,0.182,14.121,3.785,0.48,93184.,20000
575,14.0,0.12,0.2256,0.1889,0.1029,0.515,1.623,3.120,384.081,0.183,13.877,3.684,0.48,93239.,20000
576,17.5,0.15,0.2744,0.1852,0.1037,0.519,1.635,3.058,386.907,0.185,13.604,3.585,0.48,93310.,20000
577,20.9,0.18,0.3203,0.1810,0.1042,0.521,1.643,2.989,388.755,0.186,13.297,3.488,0.48,93397.,20000
578,24.4,0.22,0.3634,0.1765,0.1044,0.523,1.647,2.915,389.696,0.186,12.964,3.392,0.48,93499.,20000
579,27.9,0.25,0.4038,0.1715,0.1044,0.523,1.647,2.833,389.649,0.186,12.601,3.298,0.48,93618.,20000
580,31.4,0.28,0.4415,0.1662,0.1041,0.521,1.641,2.744,388.413,0.185,12.207,3.205,0.48,93751.,20000
581,34.9,0.31,0.4770,0.1604,0.1033,0.517,1.629,2.648,385.417,0.184,11.778,3.116,0.48,93901.,20000
582,38.4,0.34,0.5109,0.1538,0.1017,0.509,1.605,2.540,379.681,0.181,11.300,3.035,0.48,94065.,20000
583,41.9,0.37,0.5428,0.1470,0.0999,0.500,1.575,2.428,372.642,0.178,10.800,2.955,0.48,94245.,20000
584,45.4,0.40,0.5724,0.1401,0.0977,0.489,1.541,2.313,364.642,0.174,10.288,2.877,0.48,94441.,20000
585,48.9,0.43,0.5998,0.1329,0.0953,0.477,1.503,2.194,355.567,0.170,9.760,2.799,0.48,94651.,20000
586,52.4,0.46,0.6248,0.1255,0.0926,0.463,1.460,2.072,345.373,0.165,9.218,2.722,0.48,94877.,20000
587,55.9,0.49,0.6471,0.1179,0.0895,0.448,1.412,1.947,334.098,0.160,8.658,2.643,0.48,95117.,20000
588,59.3,0.52,0.6667,0.1100,0.0862,0.431,1.359,1.817,321.610,0.154,8.082,2.562,0.48,95372.,20000
589,62.8,0.55,0.6836,0.1020,0.0825,0.413,1.301,1.684,307.783,0.147,7.490,2.481,0.48,95642.,20000
590,66.3,0.58,0.6976,0.0937,0.0784,0.392,1.236,1.547,292.584,0.140,6.883,2.399,0.48,95927.,20000
591,69.8,0.61,0.7083,0.0852,0.0739,0.370,1.166,1.408,275.945,0.132,6.262,2.314,0.49,96226.,20000
592,73.3,0.65,0.7152,0.0766,0.0691,0.346,1.089,1.265,257.804,0.123,5.626,2.225,0.49,96540.,20000
593,76.8,0.68,0.7173,0.0677,0.0638,0.319,1.006,1.118,238.083,0.114,4.974,2.130,0.49,96867.,20000
594,80.3,0.71,0.7166,0.0588,0.0579,0.290,0.913,0.970,216.160,0.103,4.315,2.036,0.49,97209.,20000
595,83.8,0.74,0.7030,0.0494,0.0518,0.259,0.817,0.816,193.425,0.092,3.630,1.914,0.49,97565.,20000
596,87.3,0.77,0.6743,0.0399,0.0454,0.227,0.716,0.658,169.427,0.081,2.928,1.762,0.49,97934.,20000
597,90.8,0.80,0.6202,0.0301,0.0388,0.194,0.612,0.497,144.755,0.069,2.212,1.559,0.49,98317.,20000
598,94.3,0.83,0.5255,0.0203,0.0320,0.160,0.505,0.335,119.431,0.057,1.489,1.272,0.49,98714.,20000
599,97.7,0.86,0.3522,0.0102,0.0249,0.124,0.392,0.168,92.744,0.044,0.748,0.822,0.49,99124.,20000
600,101.2,0.89,-0.0023,0.0000,0.0175,0.088,0.276,-0.001,65.340,0.031,-0.003,-0.005,0.49,99546.,20000
601,0.0,0.00,0.0000,0.2002,0.0975,0.565,1.695,3.645,421.150,0.191,16.211,3.925,0.50,97768.,21000
602,3.7,0.03,0.0613,0.1982,0.0992,0.575,1.725,3.608,428.670,0.195,16.047,3.817,0.50,97776.,21000
603,7.3,0.06,0.1193,0.1957,0.1008,0.584,1.752,3.563,435.241,0.198,15.849,3.713,0.50,97801.,21000
604,11.0,0.09,0.1741,0.1928,0.1020,0.591,1.774,3.511,440.766,0.200,15.616,3.613,0.50,97843.,21000
605,14.7,0.12,0.2260,0.1896,0.1031,0.597,1.792,3.452,445.336,0.202,15.356,3.516,0.50,97901.,21000
606,18.3,0.15,0.2748,0.1859,0.1039,0.602,1.806,3.384,448.798,0.204,15.054,3.420,0.50,97975.,21000
607,22.0,0.18,0.3208,0.1818,0.1044,0.605,1.816,3.310,451.160,0.205,14.723,3.328,0.50,98067.,21000
608,25.7,0.21,0.3640,0.1773,0.1047,0.607,1.821,3.228,452.371,0.206,14.359,3.237,0.50,98174.,21000
609,29.3,0.25,0.4044,0.1723,0.1047,0.606,1.820,3.137,452.245,0.206,13.954,3.146,0.50,98298.,21000
610,33.0,0.28,0.4424,0.1671,0.1044,0.605,1.815,3.042,450.948,0.205,13.530,3.060,0.50,98438.,21000
611,36.6,0.31,0.4780,0.1613,0.1036,0.600,1.801,2.936,447.558,0.204,13.059,2.975,0.50,98595.,21000
612,40.3,0.34,0.5120,0.1548,0.1021,0.592,1.775,2.818,441.095,0.201,12.533,2.897,0.50,98768.,21000
613,44.0,0.37,0.5440,0.1479,0.1002,0.581,1.742,2.693,432.909,0.197,11.979,2.822,0.50,98957.,21000
614,47.6,0.40,0.5736,0.1408,0.0980,0.568,1.704,2.564,423.475,0.193,11.404,2.746,0.50,99162.,21000
615,51.3,0.43,0.6010,0.1336,0.0956,0.554,1.662,2.433,412.956,0.188,10.821,2.672,0.50,99383.,21000
616,55.0,0.46,0.6261,0.1262,0.0928,0.538,1.614,2.297,401.068,0.182,10.218,2.598,0.51,99619.,21000
617,58.6,0.49,0.6487,0.1186,0.0898,0.520,1.562,2.160,388.130,0.176,9.606,2.524,0.51,99872.,21000
618,62.3,0.52,0.6684,0.1107,0.0865,0.501,1.504,2.016,373.608,0.170,8.966,2.447,0.51,100140.,21000
619,66.0,0.55,0.6853,0.1026,0.0828,0.479,1.439,1.868,357.535,0.163,8.309,2.370,0.51,100423.,21000
620,69.6,0.58,0.6995,0.0943,0.0787,0.456,1.368,1.717,339.941,0.155,7.639,2.291,0.51,100722.,21000
