,V,J,Pe,Ct,Cp,PWR,Torque,Thrust,PWR.1,Torque.1,Thrust.1,THR/PWR,Mach,Reyn,RPM
0,(mph),(Adv_Ratio),-,-,-,(Hp),(In-Lbf),(Lbf),(W),(N-m),(N),(g/W),-,-,RPM
433,19.8,0.28,0.4266,0.0862,0.0564,0.048,0.201,0.386,35.702,0.023,1.719,4.909,0.30,59690.,15000
434,21.5,0.30,0.4583,0.0841,0.0555,0.047,0.198,0.377,35.091,0.022,1.675,4.868,0.30,59762.,15000
435,23.1,0.33,0.4876,0.0807,0.0539,0.046,0.192,0.361,34.093,0.022,1.608,4.809,0.30,59839.,15000
436,24.8,0.35,0.5138,0.0762,0.0517,0.044,0.184,0.341,32.735,0.021,1.518,4.729,0.30,59922.,15000
437,26.4,0.37,0.5383,0.0716,0.0495,0.042,0.176,0.321,31.303,0.020,1.426,4.645,0.30,60010.,15000
438,28.1,0.40,0.5597,0.0668,0.0472,0.040,0.168,0.299,29.855,0.019,1.331,4.546,0.30,60105.,15000
439,29.7,0.42,0.5754,0.0619,0.0450,0.038,0.160,0.277,28.480,0.018,1.233,4.414,0.30,60204.,15000
440,31.4,0.44,0.5877,0.0568,0.0427,0.036,0.152,0.254,27.029,0.017,1.132,4.270,0.30,60309.,15000
441,33.0,0.47,0.5967,0.0516,0.0403,0.034,0.144,0.231,25.471,0.016,1.029,4.119,0.30,60420.,15000
442,34.7,0.49,0.6020,0.0464,0.0376,0.032,0.134,0.208,23.798,0.015,0.924,3.958,0.30,60536.,15000
443,36.3,0.51,0.6027,0.0410,0.0348,0.030,0.124,0.184,22.008,0.014,0.816,3.782,0.30,60658.,15000
444,38.0,0.54,0.5966,0.0355,0.0318,0.027,0.113,0.159,20.116,0.013,0.707,3.581,0.30,60784.,15000
445,39.6,0.56,0.5811,0.0298,0.0287,0.024,0.102,0.134,18.134,0.012,0.594,3.343,0.30,60917.,15000
446,41.3,0.58,0.5513,0.0241,0.0254,0.022,0.091,0.108,16.079,0.010,0.480,3.044,0.30,61054.,15000
447,43.0,0.60,0.4989,0.0182,0.0221,0.019,0.079,0.082,13.988,0.009,0.363,2.649,0.30,61197.,15000
448,44.6,0.63,0.4091,0.0123,0.0188,0.016,0.067,0.055,11.910,0.008,0.244,2.092,0.30,61345.,15000
449,46.3,0.65,0.2563,0.0062,0.0157,0.013,0.056,0.028,9.915,0.006,0.123,1.264,0.30,61499.,15000
450,47.9,0.67,-0.0025,0.0000,0.0128,0.011,0.046,0.000,8.080,0.005,-0.001,-0.012,0.30,61657.,15000
451,0.0,0.00,0.0000,0.0902,0.0564,0.058,0.229,0.460,43.328,0.026,2.045,4.813,0.32,63227.,16000
452,1.8,0.02,0.0371,0.0901,0.0566,0.058,0.229,0.459,43.433,0.026,2.044,4.798,0.32,63230.,16000
453,3.5,0.05,0.0739,0.0901,0.0567,0.058,0.230,0.459,43.533,0.026,2.042,4.783,0.32,63240.,16000
454,5.3,0.07,0.1105,0.0900,0.0568,0.059,0.231,0.459,43.636,0.026,2.040,4.768,0.32,63255.,16000
455,7.0,0.09,0.1469,0.0899,0.0570,0.059,0.231,0.458,43.734,0.026,2.038,4.752,0.32,63277.,16000
456,8.8,0.12,0.1830,0.0898,0.0571,0.059,0.232,0.458,43.826,0.026,2.036,4.736,0.32,63304.,16000
457,10.6,0.14,0.2188,0.0897,0.0572,0.059,0.232,0.457,43.912,0.026,2.033,4.720,0.32,63338.,16000
458,12.3,0.16,0.2544,0.0895,0.0573,0.059,0.232,0.456,43.984,0.026,2.029,4.704,0.32,63378.,16000
459,14.1,0.19,0.2897,0.0893,0.0573,0.059,0.233,0.455,44.034,0.026,2.024,4.687,0.32,63424.,16000
460,15.9,0.21,0.3247,0.0889,0.0574,0.059,0.233,0.453,44.037,0.026,2.016,4.669,0.32,63476.,16000
461,17.6,0.23,0.3593,0.0884,0.0573,0.059,0.232,0.451,43.964,0.026,2.005,4.650,0.32,63535.,16000
462,19.4,0.26,0.3933,0.0876,0.0570,0.059,0.231,0.447,43.780,0.026,1.987,4.628,0.32,63599.,16000
463,21.1,0.28,0.4265,0.0864,0.0565,0.058,0.229,0.440,43.396,0.026,1.958,4.600,0.32,63670.,16000
464,22.9,0.30,0.4583,0.0842,0.0556,0.057,0.225,0.429,42.670,0.025,1.909,4.562,0.32,63746.,16000
465,24.7,0.33,0.4875,0.0808,0.0540,0.056,0.219,0.412,41.470,0.025,1.833,4.507,0.32,63828.,16000
466,26.4,0.35,0.5137,0.0763,0.0519,0.053,0.210,0.389,39.822,0.024,1.731,4.432,0.32,63917.,16000
467,28.2,0.37,0.5381,0.0717,0.0496,0.051,0.201,0.365,38.085,0.023,1.626,4.352,0.32,64011.,16000
468,30.0,0.40,0.5595,0.0669,0.0473,0.049,0.192,0.341,36.327,0.022,1.517,4.259,0.32,64112.,16000
469,31.7,0.42,0.5752,0.0620,0.0451,0.046,0.183,0.316,34.656,0.021,1.405,4.135,0.32,64218.,16000
470,33.5,0.44,0.5874,0.0569,0.0428,0.044,0.174,0.290,32.891,0.020,1.291,4.001,0.32,64330.,16000
471,35.2,0.47,0.5966,0.0518,0.0404,0.042,0.164,0.264,30.991,0.018,1.173,3.860,0.32,64448.,16000
472,37.0,0.49,0.6019,0.0465,0.0377,0.039,0.153,0.237,28.957,0.017,1.053,3.710,0.32,64572.,16000
473,38.8,0.51,0.6026,0.0411,0.0349,0.036,0.141,0.209,26.776,0.016,0.931,3.545,0.32,64702.,16000
474,40.5,0.54,0.5967,0.0355,0.0319,0.033,0.129,0.181,24.471,0.015,0.806,3.357,0.32,64837.,16000
475,42.3,0.56,0.5813,0.0299,0.0287,0.030,0.117,0.152,22.056,0.013,0.678,3.134,0.32,64978.,16000
476,44.1,0.58,0.5515,0.0242,0.0255,0.026,0.103,0.123,19.554,0.012,0.548,2.855,0.32,65125.,16000
477,45.8,0.60,0.4992,0.0183,0.0221,0.023,0.090,0.093,17.004,0.010,0.414,2.485,0.32,65277.,16000
478,47.6,0.63,0.4094,0.0123,0.0188,0.019,0.076,0.063,14.472,0.009,0.279,1.962,0.32,65435.,16000
479,49.3,0.65,0.2565,0.0062,0.0157,0.016,0.064,0.031,12.045,0.007,0.140,1.186,0.32,65599.,16000
480,51.1,0.67,-0.0028,-0.0001,0.0128,0.013,0.052,0.000,9.811,0.006,-0.001,-0.013,0.32,65768.,16000
481,0.0,0.00,0.0000,0.0901,0.0564,0.070,0.258,0.519,51.940,0.029,2.307,4.529,0.34,67179.,17000
482,1.9,0.02,0.0371,0.0901,0.0565,0.070,0.259,0.518,52.068,0.029,2.305,4.514,0.34,67182.,17000
483,3.7,0.05,0.0739,0.0900,0.0567,0.070,0.260,0.518,52.196,0.029,2.303,4.500,0.34,67192.,17000
484,5.6,0.07,0.1105,0.0899,0.0568,0.070,0.260,0.517,52.323,0.029,2.301,4.485,0.34,67208.,17000
485,7.5,0.09,0.1468,0.0898,0.0569,0.070,0.261,0.517,52.446,0.029,2.299,4.470,0.34,67231.,17000
486,9.4,0.12,0.1829,0.0897,0.0571,0.070,0.261,0.516,52.563,0.030,2.296,4.455,0.34,67261.,17000
487,11.2,0.14,0.2187,0.0896,0.0572,0.071,0.262,0.516,52.672,0.030,2.293,4.440,0.34,67297.,17000
488,13.1,0.16,0.2543,0.0894,0.0573,0.071,0.262,0.515,52.764,0.030,2.289,4.424,0.34,67339.,17000
489,15.0,0.19,0.2895,0.0892,0.0574,0.071,0.263,0.513,52.834,0.030,2.284,4.408,0.34,67388.,17000
490,16.9,0.21,0.3245,0.0889,0.0574,0.071,0.263,0.512,52.852,0.030,2.276,4.391,0.34,67444.,17000
491,18.7,0.23,0.3591,0.0884,0.0573,0.071,0.262,0.509,52.776,0.030,2.263,4.373,0.34,67506.,17000
492,20.6,0.26,0.3931,0.0877,0.0571,0.070,0.261,0.504,52.563,0.030,2.244,4.352,0.34,67574.,17000
493,22.5,0.28,0.4263,0.0864,0.0566,0.070,0.259,0.497,52.128,0.029,2.212,4.327,0.34,67649.,17000
494,24.3,0.30,0.4581,0.0843,0.0557,0.069,0.255,0.485,51.285,0.029,2.158,4.292,0.34,67730.,17000
495,26.2,0.33,0.4874,0.0810,0.0541,0.067,0.248,0.466,49.857,0.028,2.073,4.240,0.34,67818.,17000
496,28.1,0.35,0.5135,0.0765,0.0520,0.064,0.238,0.440,47.882,0.027,1.958,4.170,0.34,67912.,17000
497,30.0,0.37,0.5379,0.0719,0.0497,0.061,0.228,0.413,45.800,0.026,1.839,4.094,0.34,68012.,17000
498,31.8,0.40,0.5592,0.0671,0.0474,0.059,0.217,0.386,43.691,0.025,1.717,4.006,0.34,68119.,17000
499,33.7,0.42,0.5749,0.0621,0.0453,0.056,0.207,0.357,41.678,0.023,1.590,3.890,0.34,68232.,17000
500,35.6,0.44,0.5872,0.0571,0.0430,0.053,0.197,0.328,39.557,0.022,1.460,3.764,0.34,68351.,17000
501,37.5,0.47,0.5964,0.0519,0.0405,0.050,0.185,0.298,37.268,0.021,1.327,3.632,0.34,68477.,17000
502,39.3,0.49,0.6019,0.0466,0.0378,0.047,0.173,0.268,34.813,0.020,1.192,3.491,0.34,68608.,17000
503,41.2,0.51,0.6026,0.0411,0.0349,0.043,0.160,0.237,32.187,0.018,1.053,3.336,0.34,68746.,17000
504,43.1,0.54,0.5967,0.0356,0.0319,0.039,0.146,0.205,29.421,0.017,0.912,3.160,0.34,68890.,17000
505,44.9,0.56,0.5814,0.0300,0.0288,0.036,0.132,0.172,26.515,0.015,0.767,2.951,0.34,69040.,17000
506,46.8,0.58,0.5518,0.0242,0.0255,0.032,0.117,0.139,23.501,0.013,0.620,2.688,0.34,69196.,17000
507,48.7,0.60,0.4996,0.0183,0.0222,0.027,0.102,0.105,20.428,0.011,0.469,2.340,0.34,69358.,17000
508,50.6,0.63,0.4099,0.0123,0.0189,0.023,0.086,0.071,17.384,0.010,0.315,1.849,0.34,69526.,17000
509,52.4,0.65,0.2569,0.0062,0.0157,0.019,0.072,0.036,14.465,0.008,0.159,1.118,0.34,69699.,17000
510,54.3,0.67,-0.0028,-0.0001,0.0128,0.016,0.059,0.000,11.780,0.007,-0.001,-0.012,0.34,69879.,17000
511,0.0,0.00,0.0000,0.0901,0.0544,0.080,0.279,0.582,59.481,0.032,2.587,4.434,0.36,71131.,18000
512,2.0,0.02,0.0384,0.0901,0.0546,0.080,0.280,0.581,59.687,0.032,2.585,4.416,0.36,71134.,18000
513,4.0,0.05,0.0765,0.0900,0.0548,0.080,0.281,0.581,59.899,0.032,2.583,4.397,0.36,71145.,18000
514,6.0,0.07,0.1143,0.0899,0.0550,0.081,0.282,0.580,60.108,0.032,2.581,4.378,0.36,71162.,18000
515,7.9,0.09,0.1517,0.0899,0.0552,0.081,0.283,0.580,60.315,0.032,2.578,4.359,0.36,71186.,18000
516,9.9,0.12,0.1888,0.0898,0.0554,0.081,0.284,0.579,60.520,0.032,2.576,4.340,0.36,71218.,18000
517,11.9,0.14,0.2255,0.0896,0.0555,0.081,0.285,0.578,60.718,0.032,2.572,4.320,0.36,71256.,18000
518,13.9,0.16,0.2619,0.0895,0.0557,0.082,0.286,0.577,60.900,0.032,2.568,4.300,0.36,71301.,18000
519,15.9,0.19,0.2979,0.0893,0.0558,0.082,0.287,0.576,61.055,0.032,2.562,4.280,0.36,71353.,18000
520,17.9,0.21,0.3335,0.0890,0.0559,0.082,0.287,0.574,61.158,0.032,2.554,4.259,0.36,71412.,18000
521,19.8,0.23,0.3687,0.0886,0.0559,0.082,0.287,0.571,61.154,0.032,2.541,4.237,0.36,71477.,18000
522,21.8,0.26,0.4033,0.0878,0.0558,0.082,0.286,0.567,60.992,0.032,2.520,4.213,0.36,71550.,18000
523,23.8,0.28,0.4371,0.0866,0.0554,0.081,0.284,0.559,60.561,0.032,2.486,4.186,0.36,71629.,18000
524,25.8,0.30,0.4720,0.0846,0.0543,0.080,0.279,0.546,59.337,0.031,2.428,4.172,0.36,71715.,18000
525,27.8,0.33,0.5022,0.0813,0.0528,0.077,0.271,0.524,57.703,0.031,2.333,4.122,0.36,71808.,18000
526,29.8,0.35,0.5293,0.0768,0.0507,0.074,0.260,0.495,55.401,0.029,2.203,4.055,0.36,71908.,18000
527,31.8,0.37,0.5546,0.0721,0.0484,0.071,0.249,0.465,52.965,0.028,2.069,3.983,0.36,72015.,18000
528,33.7,0.40,0.5769,0.0673,0.0462,0.068,0.237,0.434,50.496,0.027,1.931,3.900,0.36,72128.,18000
529,35.7,0.42,0.5936,0.0623,0.0440,0.065,0.226,0.402,48.127,0.026,1.789,3.790,0.36,72248.,18000
530,37.7,0.44,0.6070,0.0572,0.0417,0.061,0.214,0.369,45.621,0.024,1.642,3.671,0.36,72374.,18000
531,39.7,0.47,0.6173,0.0520,0.0393,0.058,0.201,0.336,42.911,0.023,1.493,3.547,0.36,72507.,18000
532,41.7,0.49,0.6240,0.0467,0.0366,0.054,0.188,0.301,40.013,0.021,1.340,3.415,0.36,72647.,18000
533,43.7,0.51,0.6261,0.0413,0.0338,0.050,0.173,0.266,36.913,0.020,1.184,3.271,0.36,72793.,18000
534,45.7,0.54,0.6217,0.0357,0.0308,0.045,0.158,0.230,33.635,0.018,1.025,3.106,0.36,72946.,18000
535,47.6,0.56,0.6140,0.0301,0.0274,0.040,0.141,0.194,29.929,0.016,0.863,2.940,0.36,73105.,18000
536,49.6,0.58,0.5871,0.0243,0.0241,0.035,0.124,0.157,26.327,0.014,0.697,2.699,0.36,73270.,18000
537,51.6,0.61,0.5355,0.0184,0.0208,0.030,0.107,0.119,22.718,0.012,0.527,2.367,0.36,73442.,18000
538,53.6,0.63,0.4437,0.0123,0.0175,0.026,0.090,0.080,19.131,0.010,0.354,1.889,0.36,73620.,18000
539,55.6,0.65,0.2818,0.0062,0.0143,0.021,0.074,0.040,15.679,0.008,0.178,1.157,0.36,73804.,18000
540,57.6,0.68,-0.0034,-0.0001,0.0113,0.016,0.058,0.000,12.303,0.007,-0.002,-0.013,0.37,73995.,18000
541,0.0,0.00,0.0000,0.0901,0.0531,0.092,0.304,0.648,68.265,0.034,2.882,4.305,0.38,75082.,19000
542,2.1,0.02,0.0394,0.0901,0.0533,0.092,0.305,0.647,68.562,0.034,2.880,4.283,0.38,75086.,19000
543,4.2,0.05,0.0783,0.0900,0.0536,0.092,0.306,0.647,68.876,0.035,2.878,4.261,0.38,75097.,19000
544,6.3,0.07,0.1168,0.0899,0.0538,0.093,0.308,0.646,69.178,0.035,2.876,4.239,0.38,75115.,19000
545,8.4,0.09,0.1550,0.0899,0.0540,0.093,0.309,0.646,69.485,0.035,2.873,4.216,0.38,75141.,19000
546,10.5,0.12,0.1927,0.0898,0.0543,0.094,0.310,0.645,69.789,0.035,2.870,4.194,0.38,75174.,19000
547,12.6,0.14,0.2299,0.0897,0.0545,0.094,0.312,0.644,70.080,0.035,2.867,4.171,0.38,75214.,19000
548,14.7,0.16,0.2668,0.0895,0.0547,0.094,0.313,0.643,70.355,0.035,2.862,4.148,0.38,75262.,19000
549,16.8,0.19,0.3032,0.0893,0.0549,0.095,0.314,0.642,70.591,0.035,2.856,4.126,0.38,75317.,19000
550,18.9,0.21,0.3392,0.0891,0.0550,0.095,0.315,0.640,70.774,0.036,2.847,4.102,0.38,75379.,19000
551,21.0,0.23,0.3748,0.0886,0.0551,0.095,0.315,0.637,70.835,0.036,2.833,4.079,0.38,75448.,19000
552,23.1,0.26,0.4097,0.0879,0.0550,0.095,0.315,0.632,70.719,0.036,2.811,4.054,0.38,75525.,19000
553,25.1,0.28,0.4439,0.0868,0.0547,0.094,0.313,0.624,70.289,0.035,2.775,4.026,0.38,75609.,19000
554,27.2,0.30,0.4768,0.0848,0.0539,0.093,0.308,0.610,69.267,0.035,2.711,3.991,0.38,75700.,19000
555,29.3,0.33,0.5073,0.0815,0.0524,0.090,0.300,0.586,67.384,0.034,2.606,3.944,0.38,75798.,19000
556,31.4,0.35,0.5348,0.0770,0.0503,0.087,0.288,0.553,64.692,0.033,2.462,3.880,0.38,75904.,19000
557,33.5,0.37,0.5604,0.0723,0.0481,0.083,0.275,0.520,61.846,0.031,2.312,3.812,0.38,76016.,19000
558,35.6,0.40,0.5831,0.0675,0.0458,0.079,0.262,0.485,58.950,0.030,2.158,3.733,0.38,76136.,19000
559,37.7,0.42,0.6003,0.0625,0.0437,0.075,0.250,0.449,56.160,0.028,1.999,3.629,0.38,76262.,19000
560,39.8,0.44,0.6142,0.0574,0.0414,0.071,0.237,0.413,53.202,0.027,1.836,3.518,0.38,76396.,19000
561,41.9,0.47,0.6251,0.0522,0.0389,0.067,0.222,0.375,50.016,0.025,1.669,3.402,0.38,76536.,19000
562,44.0,0.49,0.6325,0.0469,0.0362,0.062,0.207,0.337,46.597,0.023,1.498,3.278,0.38,76684.,19000
563,46.1,0.51,0.6353,0.0414,0.0334,0.058,0.191,0.298,42.937,0.022,1.323,3.143,0.38,76838.,19000
564,48.2,0.54,0.6318,0.0358,0.0304,0.052,0.174,0.258,39.067,0.020,1.145,2.990,0.38,76999.,19000
565,50.3,0.56,0.6187,0.0301,0.0272,0.047,0.156,0.217,35.017,0.018,0.964,2.806,0.38,77167.,19000
566,52.4,0.58,0.5912,0.0243,0.0240,0.041,0.137,0.175,30.815,0.015,0.778,2.574,0.38,77342.,19000
567,54.5,0.61,0.5399,0.0184,0.0207,0.036,0.118,0.132,26.553,0.013,0.589,2.260,0.38,77523.,19000
568,56.6,0.63,0.4480,0.0124,0.0174,0.030,0.099,0.089,22.309,0.011,0.395,1.806,0.38,77712.,19000
569,58.7,0.65,0.2894,0.0062,0.0140,0.024,0.080,0.045,18.049,0.009,0.199,1.125,0.38,77906.,19000
570,60.8,0.68,-0.0034,-0.0001,0.0112,0.019,0.064,0.000,14.382,0.007,-0.002,-0.013,0.39,78108.,19000
571,0.0,0.00,0.0000,0.0901,0.0531,0.107,0.337,0.717,79.646,0.038,3.190,4.085,0.40,79034.,20000
572,2.2,0.02,0.0393,0.0900,0.0534,0.107,0.338,0.717,80.010,0.038,3.188,4.063,0.40,79038.,20000
573,4.4,0.05,0.0782,0.0899,0.0536,0.108,0.340,0.716,80.386,0.038,3.186,4.042,0.40,79050.,20000
574,6.6,0.07,0.1167,0.0899,0.0539,0.108,0.341,0.716,80.759,0.039,3.184,4.020,0.40,79069.,20000
575,8.8,0.09,0.1547,0.0898,0.0541,0.109,0.343,0.715,81.136,0.039,3.181,3.998,0.40,79096.,20000
576,11.0,0.12,0.1923,0.0897,0.0543,0.109,0.344,0.714,81.502,0.039,3.178,3.976,0.40,79131.,20000
577,13.2,0.14,0.2295,0.0896,0.0546,0.110,0.346,0.714,81.858,0.039,3.174,3.954,0.40,79173.,20000
578,15.4,0.16,0.2663,0.0895,0.0548,0.110,0.347,0.713,82.194,0.039,3.169,3.932,0.40,79223.,20000
579,17.7,0.19,0.3026,0.0893,0.0550,0.111,0.349,0.711,82.493,0.039,3.163,3.910,0.40,79281.,20000
580,19.9,0.21,0.3385,0.0890,0.0552,0.111,0.350,0.709,82.730,0.039,3.154,3.888,0.40,79346.,20000
581,22.1,0.23,0.3739,0.0886,0.0552,0.111,0.350,0.706,82.832,0.040,3.140,3.865,0.40,79420.,20000
582,24.3,0.26,0.4088,0.0880,0.0552,0.111,0.350,0.701,82.728,0.039,3.117,3.841,0.40,79500.,20000
583,26.5,0.28,0.4429,0.0869,0.0549,0.110,0.348,0.692,82.295,0.039,3.079,3.816,0.40,79589.,20000
584,28.7,0.30,0.4784,0.0850,0.0538,0.108,0.341,0.677,80.750,0.039,3.013,3.804,0.40,79684.,20000
585,30.9,0.33,0.5090,0.0818,0.0524,0.105,0.332,0.651,78.593,0.038,2.897,3.759,0.40,79788.,20000
586,33.1,0.35,0.5366,0.0773,0.0503,0.101,0.319,0.615,75.461,0.036,2.737,3.698,0.40,79899.,20000
587,35.3,0.37,0.5623,0.0726,0.0481,0.097,0.305,0.578,72.140,0.034,2.570,3.633,0.40,80017.,20000
588,37.5,0.40,0.5850,0.0677,0.0459,0.092,0.291,0.539,68.766,0.033,2.399,3.557,0.40,80143.,20000
589,39.7,0.42,0.6023,0.0627,0.0437,0.088,0.277,0.500,65.513,0.031,2.222,3.459,0.40,80276.,20000
590,41.9,0.44,0.6165,0.0576,0.0414,0.083,0.262,0.459,62.045,0.030,2.041,3.354,0.40,80417.,20000
591,44.1,0.47,0.6277,0.0524,0.0389,0.078,0.246,0.417,58.312,0.028,1.855,3.244,0.40,80565.,20000
592,46.3,0.49,0.6354,0.0470,0.0362,0.073,0.229,0.374,54.302,0.026,1.666,3.128,0.40,80720.,20000
593,48.5,0.51,0.6386,0.0415,0.0334,0.067,0.211,0.331,50.015,0.024,1.472,3.001,0.40,80883.,20000
594,50.7,0.54,0.6355,0.0360,0.0303,0.061,0.192,0.286,45.481,0.022,1.274,2.856,0.40,81053.,20000
595,53.0,0.56,0.6229,0.0303,0.0272,0.055,0.172,0.241,40.734,0.019,1.072,2.683,0.40,81229.,20000
596,55.2,0.58,0.5959,0.0244,0.0239,0.048,0.151,0.195,35.817,0.017,0.866,2.464,0.40,81413.,20000
597,57.4,0.61,0.5453,0.0185,0.0205,0.041,0.130,0.147,30.807,0.015,0.655,2.168,0.40,81605.,20000
598,59.6,0.63,0.4540,0.0124,0.0172,0.035,0.109,0.099,25.833,0.012,0.440,1.738,0.40,81803.,20000
599,61.8,0.65,0.2898,0.0062,0.0141,0.028,0.089,0.050,21.090,0.010,0.221,1.070,0.41,82008.,20000
600,64.0,0.68,-0.0037,-0.0001,0.0112,0.023,0.071,0.000,16.795,0.008,-0.002,-0.013,0.41,82220.,20000
601,0.0,0.00,0.0000,0.0900,0.0526,0.123,0.368,0.790,91.361,0.042,3.516,3.924,0.42,82986.,21000
602,2.3,0.02,0.0396,0.0900,0.0529,0.123,0.370,0.790,91.838,0.042,3.514,3.902,0.42,82990.,21000
603,4.6,0.05,0.0788,0.0899,0.0532,0.124,0.372,0.789,92.318,0.042,3.512,3.879,0.42,83002.,21000
604,7.0,0.07,0.1175,0.0899,0.0535,0.124,0.374,0.789,92.803,0.042,3.509,3.856,0.42,83022.,21000
605,9.3,0.09,0.1558,0.0898,0.0537,0.125,0.375,0.788,93.290,0.042,3.507,3.833,0.42,83051.,21000
606,11.6,0.12,0.1936,0.0897,0.0540,0.126,0.377,0.788,93.765,0.043,3.503,3.810,0.42,83087.,21000
607,13.9,0.14,0.2309,0.0896,0.0543,0.126,0.379,0.787,94.232,0.043,3.499,3.787,0.42,83132.,21000
608,16.2,0.16,0.2677,0.0895,0.0545,0.127,0.381,0.786,94.679,0.043,3.494,3.764,0.42,83185.,21000
609,18.5,0.19,0.3041,0.0893,0.0548,0.128,0.383,0.784,95.089,0.043,3.488,3.741,0.42,83245.,21000
610,20.9,0.21,0.3400,0.0891,0.0550,0.128,0.384,0.782,95.433,0.043,3.479,3.718,0.42,83314.,21000
611,23.2,0.23,0.3754,0.0887,0.0551,0.128,0.385,0.779,95.629,0.043,3.465,3.695,0.42,83391.,21000
612,25.5,0.26,0.4103,0.0881,0.0551,0.128,0.385,0.774,95.575,0.043,3.441,3.671,0.42,83476.,21000
613,27.8,0.28,0.4444,0.0871,0.0548,0.128,0.383,0.764,95.128,0.043,3.400,3.645,0.42,83569.,21000
614,30.1,0.30,0.4773,0.0852,0.0541,0.126,0.378,0.748,93.896,0.043,3.327,3.614,0.42,83669.,21000
615,32.4,0.33,0.5080,0.0820,0.0527,0.123,0.368,0.720,91.426,0.042,3.202,3.571,0.42,83778.,21000
616,34.8,0.35,0.5354,0.0775,0.0506,0.118,0.353,0.680,87.821,0.040,3.026,3.513,0.42,83894.,21000
617,37.1,0.37,0.5611,0.0728,0.0484,0.113,0.338,0.639,83.961,0.038,2.842,3.451,0.42,84019.,21000
618,39.4,0.40,0.5837,0.0679,0.0461,0.107,0.322,0.596,80.040,0.036,2.652,3.379,0.42,84151.,21000
619,41.7,0.42,0.6010,0.0629,0.0439,0.102,0.307,0.552,76.229,0.035,2.456,3.286,0.42,84291.,21000
620,44.0,0.44,0.6153,0.0578,0.0416,0.097,0.290,0.507,72.179,0.033,2.256,3.187,0.42,84439.,21000
621,46.4,0.47,0.6266,0.0525,0.0391,0.091,0.273,0.461,67.819,0.031,2.051,3.083,0.42,84595.,21000
622,48.7,0.49,0.6344,0.0471,0.0364,0.085,0.254,0.414,63.140,0.029,1.841,2.973,0.42,84758.,21000
623,51.0,0.51,0.6377,0.0416,0.0335,0.078,0.234,0.366,58.138,0.026,1.627,2.853,0.42,84928.,21000
624,53.3,0.54,0.6347,0.0360,0.0304,0.071,0.213,0.316,52.850,0.024,1.408,2.716,0.42,85107.,21000
625,55.6,0.56,0.6224,0.0303,0.0273,0.063,0.190,0.266,47.315,0.022,1.184,2.552,0.42,85293.,21000
626,57.9,0.58,0.5956,0.0245,0.0240,0.056,0.167,0.215,41.580,0.019,0.956,2.345,0.42,85486.,21000
627,60.3,0.61,0.5451,0.0185,0.0206,0.048,0.144,0.163,35.741,0.016,0.723,2.063,0.42,85687.,21000
628,62.6,0.63,0.4538,0.0124,0.0173,0.040,0.121,0.109,29.947,0.014,0.486,1.654,0.42,85895.,21000
629,64.9,0.65,0.2908,0.0063,0.0141,0.033,0.098,0.055,24.417,0.011,0.245,1.022,0.43,86111.,21000
630,67.2,0.68,-0.0038,-0.0001,0.0112,0.026,0.078,-0.001,19.445,0.009,-0.002,-0.013,0.43,86333.,21000
631,0.0,0.00,0.0000,0.0899,0.0527,0.141,0.404,0.867,105.104,0.046,3.855,3.740,0.44,86938.,22000
632,2.4,0.02,0.0396,0.0899,0.0529,0.142,0.406,0.866,105.689,0.046,3.853,3.718,0.44,86942.,22000
633,4.9,0.05,0.0787,0.0898,0.0532,0.142,0.408,0.866,106.260,0.046,3.851,3.695,0.44,86955.,22000
634,7.3,0.07,0.1173,0.0898,0.0535,0.143,0.411,0.865,106.854,0.046,3.848,3.673,0.44,86976.,22000
635,9.7,0.09,0.1554,0.0897,0.0538,0.144,0.413,0.865,107.433,0.047,3.845,3.650,0.44,87006.,22000
636,12.1,0.12,0.1931,0.0896,0.0541,0.145,0.415,0.864,108.013,0.047,3.842,3.627,0.44,87044.,22000
637,14.6,0.14,0.2303,0.0895,0.0544,0.146,0.417,0.863,108.581,0.047,3.838,3.605,0.44,87091.,22000
638,17.0,0.16,0.2670,0.0894,0.0547,0.146,0.419,0.862,109.123,0.047,3.833,3.582,0.44,87146.,22000
639,19.4,0.19,0.3032,0.0893,0.0549,0.147,0.421,0.860,109.624,0.048,3.827,3.560,0.44,87209.,22000
640,21.9,0.21,0.3390,0.0891,0.0551,0.148,0.423,0.858,110.055,0.048,3.818,3.538,0.44,87282.,22000
641,24.3,0.23,0.3743,0.0887,0.0553,0.148,0.424,0.855,110.334,0.048,3.804,3.516,0.44,87362.,22000
642,26.7,0.26,0.4091,0.0882,0.0553,0.148,0.424,0.850,110.328,0.048,3.779,3.493,0.44,87451.,22000
643,29.1,0.28,0.4432,0.0872,0.0551,0.147,0.422,0.840,109.894,0.048,3.738,3.469,0.44,87548.,22000
644,31.6,0.30,0.4761,0.0855,0.0544,0.146,0.417,0.823,108.577,0.047,3.663,3.440,0.44,87654.,22000
645,34.0,0.33,0.5068,0.0823,0.0530,0.142,0.406,0.793,105.764,0.046,3.526,3.400,0.44,87768.,22000
646,36.4,0.35,0.5342,0.0777,0.0509,0.136,0.390,0.749,101.566,0.044,3.331,3.345,0.44,87890.,22000
647,38.9,0.37,0.5597,0.0730,0.0486,0.130,0.373,0.703,97.082,0.042,3.128,3.286,0.44,88020.,22000
648,41.3,0.40,0.5822,0.0681,0.0464,0.124,0.356,0.656,92.554,0.040,2.920,3.217,0.44,88159.,22000
