,V,J,Pe,Ct,Cp,PWR,Torque,Thrust,PWR,Torque,Thrust,THR/PWR,Mach,Reyn,RPM
0,(mph),(Adv_Ratio),-,-,-,(Hp),(In-Lbf),(Lbf),(W),(N-m),(N),(g/W),-,-,RPM
1072,72.2,0.34,0.5887,0.0252,0.0147,0.467,0.795,1.427,347.972,0.090,6.347,1.860,0.89,158047.,37000
1073,75.6,0.36,0.5862,0.0224,0.0137,0.435,0.742,1.265,324.625,0.084,5.628,1.768,0.89,158207.,37000
1074,79.1,0.38,0.5758,0.0194,0.0127,0.402,0.685,1.098,299.741,0.077,4.883,1.661,0.89,158375.,37000
1075,82.5,0.39,0.5536,0.0164,0.0116,0.367,0.626,0.924,273.910,0.071,4.111,1.530,0.89,158549.,37000
1076,85.9,0.41,0.5165,0.0132,0.0105,0.332,0.565,0.748,247.514,0.064,3.327,1.371,0.89,158731.,37000
1077,89.4,0.43,0.4577,0.0100,0.0093,0.295,0.502,0.566,219.687,0.057,2.516,1.168,0.89,158921.,37000
1078,92.8,0.44,0.3673,0.0067,0.0081,0.257,0.438,0.381,191.615,0.049,1.696,0.903,0.89,159117.,37000
1079,96.3,0.46,0.2235,0.0034,0.0069,0.219,0.372,0.190,162.999,0.042,0.847,0.530,0.89,159320.,37000
1080,99.7,0.47,-0.0022,0.0000,0.0058,0.182,0.311,-0.001,136.046,0.035,-0.007,-0.005,0.89,159531.,37000
1081,0.0,0.00,0.0000,0.0545,0.0196,0.672,1.114,3.250,501.053,0.126,14.454,2.942,0.90,160622.,38000
1082,3.5,0.02,0.0449,0.0544,0.0198,0.681,1.130,3.243,508.064,0.128,14.423,2.895,0.90,160625.,38000
1083,7.1,0.03,0.0882,0.0543,0.0201,0.692,1.147,3.235,515.730,0.130,14.391,2.845,0.90,160637.,38000
1084,10.6,0.05,0.1307,0.0542,0.0203,0.698,1.158,3.229,520.743,0.131,14.361,2.812,0.90,160656.,38000
1085,14.1,0.07,0.1736,0.0540,0.0204,0.700,1.160,3.221,521.689,0.131,14.328,2.801,0.90,160684.,38000
1086,17.7,0.08,0.2142,0.0539,0.0206,0.707,1.173,3.213,527.308,0.133,14.293,2.764,0.90,160718.,38000
1087,21.2,0.10,0.2517,0.0538,0.0210,0.720,1.194,3.205,536.880,0.135,14.254,2.707,0.90,160761.,38000
1088,24.7,0.11,0.2918,0.0536,0.0211,0.723,1.199,3.197,539.085,0.135,14.221,2.690,0.90,160811.,38000
1089,28.3,0.13,0.3278,0.0535,0.0214,0.733,1.216,3.187,546.628,0.137,14.176,2.645,0.91,160870.,38000
1090,31.8,0.15,0.3576,0.0533,0.0219,0.753,1.249,3.175,561.674,0.141,14.123,2.564,0.91,160935.,38000
1091,35.3,0.16,0.3832,0.0524,0.0224,0.768,1.274,3.124,572.990,0.144,13.895,2.473,0.91,161009.,38000
1092,38.9,0.18,0.4230,0.0512,0.0218,0.749,1.241,3.054,558.181,0.140,13.583,2.481,0.91,161090.,38000
1093,42.4,0.20,0.4478,0.0490,0.0215,0.737,1.223,2.919,549.744,0.138,12.983,2.408,0.91,161179.,38000
1094,45.9,0.21,0.4765,0.0467,0.0209,0.716,1.188,2.785,533.987,0.134,12.387,2.365,0.91,161275.,38000
1095,49.5,0.23,0.4977,0.0452,0.0208,0.714,1.185,2.694,532.584,0.134,11.982,2.294,0.91,161380.,38000
1096,53.0,0.25,0.5190,0.0427,0.0202,0.694,1.151,2.547,517.331,0.130,11.328,2.233,0.91,161491.,38000
1097,56.6,0.26,0.5319,0.0400,0.0197,0.676,1.121,2.385,504.215,0.127,10.608,2.145,0.91,161611.,38000
1098,60.1,0.28,0.5575,0.0374,0.0187,0.641,1.064,2.232,478.343,0.120,9.928,2.116,0.91,161738.,38000
1099,63.6,0.29,0.5709,0.0346,0.0179,0.613,1.016,2.062,456.910,0.115,9.171,2.047,0.91,161873.,38000
1100,67.2,0.31,0.5810,0.0318,0.0170,0.584,0.968,1.895,435.428,0.109,8.427,1.974,0.91,162015.,38000
1101,70.7,0.33,0.5907,0.0289,0.0160,0.550,0.912,1.723,410.049,0.103,7.664,1.906,0.91,162165.,38000
1102,74.2,0.34,0.5906,0.0260,0.0151,0.520,0.862,1.550,387.401,0.097,6.895,1.815,0.91,162322.,38000
1103,77.8,0.36,0.5930,0.0230,0.0140,0.480,0.796,1.373,357.986,0.090,6.106,1.739,0.91,162487.,38000
1104,81.3,0.38,0.5823,0.0199,0.0128,0.441,0.731,1.184,328.590,0.083,5.265,1.634,0.91,162659.,38000
1105,84.8,0.39,0.5603,0.0167,0.0117,0.402,0.666,0.995,299.501,0.075,4.425,1.507,0.91,162839.,38000
1106,88.4,0.41,0.5230,0.0134,0.0105,0.361,0.598,0.800,268.869,0.068,3.560,1.350,0.91,163026.,38000
1107,91.9,0.43,0.4642,0.0101,0.0093,0.319,0.530,0.605,238.106,0.060,2.690,1.152,0.91,163221.,38000
1108,95.4,0.44,0.3713,0.0068,0.0081,0.276,0.459,0.403,206.169,0.052,1.794,0.887,0.91,163423.,38000
1109,99.0,0.46,0.2290,0.0034,0.0069,0.235,0.390,0.204,175.337,0.044,0.907,0.528,0.91,163633.,38000
1110,102.5,0.47,-0.0032,0.0000,0.0057,0.195,0.324,-0.002,145.748,0.037,-0.010,-0.007,0.91,163849.,38000
1111,0.0,0.00,0.0000,0.0545,0.0196,0.726,1.174,3.421,541.578,0.133,15.218,2.865,0.93,164848.,39000
1112,3.6,0.02,0.0441,0.0544,0.0202,0.750,1.212,3.416,559.120,0.137,15.194,2.771,0.93,164852.,39000
1113,7.3,0.03,0.0876,0.0543,0.0203,0.754,1.219,3.412,562.305,0.138,15.179,2.753,0.93,164864.,39000
1114,10.9,0.05,0.1280,0.0543,0.0208,0.773,1.250,3.408,576.682,0.141,15.158,2.680,0.93,164884.,39000
1115,14.5,0.07,0.1701,0.0542,0.0209,0.775,1.252,3.405,577.920,0.141,15.145,2.672,0.93,164912.,39000
1116,18.2,0.08,0.2093,0.0542,0.0212,0.788,1.273,3.406,587.266,0.144,15.149,2.630,0.93,164948.,39000
1117,21.8,0.10,0.2443,0.0541,0.0218,0.808,1.306,3.399,602.646,0.148,15.121,2.559,0.93,164992.,39000
1118,25.4,0.11,0.2829,0.0541,0.0219,0.813,1.314,3.396,606.539,0.149,15.104,2.539,0.93,165044.,39000
1119,29.0,0.13,0.3147,0.0540,0.0225,0.835,1.350,3.393,622.792,0.152,15.094,2.471,0.93,165103.,39000
1120,32.7,0.15,0.3492,0.0540,0.0228,0.845,1.366,3.388,630.414,0.154,15.069,2.437,0.93,165171.,39000
1121,36.3,0.16,0.3894,0.0534,0.0225,0.833,1.346,3.351,621.218,0.152,14.905,2.447,0.93,165247.,39000
1122,39.9,0.18,0.4124,0.0522,0.0228,0.847,1.368,3.279,631.388,0.155,14.585,2.356,0.93,165330.,39000
1123,43.6,0.20,0.4357,0.0501,0.0226,0.839,1.356,3.148,625.858,0.153,14.001,2.281,0.93,165421.,39000
1124,47.2,0.21,0.4756,0.0484,0.0217,0.804,1.300,3.040,599.871,0.147,13.521,2.298,0.93,165521.,39000
1125,50.8,0.23,0.4951,0.0459,0.0213,0.789,1.275,2.882,588.344,0.144,12.819,2.222,0.93,165628.,39000
1126,54.5,0.25,0.5193,0.0432,0.0204,0.758,1.225,2.710,565.155,0.138,12.055,2.175,0.93,165743.,39000
1127,58.1,0.26,0.5391,0.0406,0.0198,0.733,1.184,2.551,546.548,0.134,11.347,2.117,0.93,165866.,39000
1128,61.7,0.28,0.5490,0.0373,0.0189,0.702,1.134,2.341,523.287,0.128,10.413,2.029,0.93,165996.,39000
1129,65.3,0.29,0.5638,0.0345,0.0181,0.670,1.083,2.168,499.710,0.122,9.643,1.968,0.93,166135.,39000
1130,69.0,0.31,0.5743,0.0317,0.0172,0.637,1.030,1.990,475.186,0.116,8.850,1.899,0.93,166281.,39000
1131,72.6,0.33,0.5847,0.0289,0.0162,0.601,0.972,1.816,448.387,0.110,8.077,1.837,0.93,166435.,39000
1132,76.2,0.34,0.5959,0.0259,0.0150,0.556,0.898,1.629,414.391,0.101,7.245,1.783,0.93,166597.,39000
1133,79.9,0.36,0.5909,0.0231,0.0141,0.522,0.843,1.447,389.052,0.095,6.438,1.688,0.93,166766.,39000
1134,83.5,0.38,0.5846,0.0200,0.0129,0.477,0.771,1.253,355.882,0.087,5.573,1.597,0.93,166943.,39000
1135,87.1,0.39,0.5638,0.0168,0.0117,0.436,0.704,1.057,324.753,0.080,4.700,1.476,0.94,167128.,39000
1136,90.8,0.41,0.5280,0.0136,0.0105,0.391,0.632,0.853,291.708,0.071,3.796,1.327,0.94,167321.,39000
1137,94.4,0.43,0.4703,0.0103,0.0094,0.347,0.561,0.648,258.713,0.063,2.884,1.137,0.94,167521.,39000
1138,98.0,0.44,0.3787,0.0069,0.0081,0.301,0.487,0.436,224.556,0.055,1.940,0.881,0.94,167729.,39000
1139,101.7,0.46,0.2324,0.0035,0.0069,0.256,0.413,0.219,190.678,0.047,0.975,0.521,0.94,167944.,39000
1140,105.3,0.48,-0.0038,0.0000,0.0057,0.212,0.342,-0.003,157.737,0.039,-0.013,-0.008,0.94,168167.,39000
1141,0.0,0.00,0.0000,0.0544,0.0200,0.799,1.259,3.594,595.704,0.142,15.987,2.737,0.95,169075.,40000
1142,3.7,0.02,0.0444,0.0543,0.0201,0.803,1.266,3.588,599.044,0.143,15.958,2.716,0.95,169079.,40000
1143,7.5,0.03,0.0875,0.0542,0.0203,0.814,1.282,3.580,606.708,0.145,15.926,2.677,0.95,169092.,40000
1144,11.2,0.05,0.1291,0.0541,0.0206,0.826,1.301,3.573,615.792,0.147,15.893,2.632,0.95,169112.,40000
1145,14.9,0.07,0.1691,0.0540,0.0210,0.839,1.322,3.565,625.456,0.149,15.859,2.586,0.95,169141.,40000
1146,18.6,0.08,0.2083,0.0539,0.0212,0.849,1.338,3.558,633.277,0.151,15.826,2.548,0.95,169178.,40000
1147,22.4,0.10,0.2458,0.0537,0.0215,0.862,1.358,3.550,642.620,0.153,15.791,2.506,0.95,169223.,40000
1148,26.1,0.11,0.2822,0.0536,0.0218,0.874,1.376,3.542,651.447,0.156,15.756,2.466,0.95,169276.,40000
1149,29.8,0.13,0.3155,0.0535,0.0222,0.891,1.403,3.532,664.099,0.159,15.711,2.412,0.95,169338.,40000
1150,33.6,0.15,0.3500,0.0533,0.0225,0.901,1.419,3.522,671.606,0.160,15.668,2.379,0.95,169407.,40000
1151,37.3,0.16,0.3822,0.0529,0.0227,0.909,1.432,3.495,677.959,0.162,15.544,2.338,0.95,169485.,40000
1152,41.0,0.18,0.4107,0.0517,0.0227,0.910,1.434,3.416,678.470,0.162,15.194,2.284,0.95,169571.,40000
1153,44.7,0.20,0.4386,0.0501,0.0225,0.901,1.420,3.312,671.970,0.160,14.733,2.236,0.95,169665.,40000
1154,48.5,0.21,0.4557,0.0479,0.0224,0.898,1.415,3.165,669.617,0.160,14.080,2.144,0.95,169767.,40000
1155,52.2,0.23,0.4886,0.0458,0.0215,0.863,1.359,3.028,643.278,0.154,13.468,2.135,0.95,169877.,40000
1156,55.9,0.25,0.5107,0.0433,0.0209,0.835,1.316,2.859,622.701,0.149,12.717,2.082,0.95,169995.,40000
1157,59.7,0.26,0.5268,0.0405,0.0202,0.807,1.272,2.672,601.794,0.144,11.886,2.014,0.96,170122.,40000
1158,63.4,0.28,0.5486,0.0379,0.0193,0.772,1.216,2.504,575.435,0.137,11.140,1.974,0.96,170256.,40000
1159,67.1,0.30,0.5642,0.0352,0.0184,0.737,1.161,2.322,549.412,0.131,10.330,1.917,0.96,170398.,40000
1160,70.8,0.31,0.5779,0.0323,0.0174,0.698,1.099,2.134,520.189,0.124,9.491,1.860,0.96,170549.,40000
1161,74.6,0.33,0.5861,0.0294,0.0165,0.659,1.038,1.942,491.301,0.117,8.636,1.792,0.96,170707.,40000
1162,78.3,0.34,0.5940,0.0265,0.0154,0.615,0.970,1.751,458.935,0.110,7.787,1.730,0.96,170874.,40000
1163,82.0,0.36,0.5917,0.0235,0.0143,0.573,0.903,1.550,427.222,0.102,6.893,1.645,0.96,171048.,40000
1164,85.8,0.38,0.5885,0.0204,0.0131,0.523,0.824,1.345,389.835,0.093,5.983,1.565,0.96,171230.,40000
1165,89.5,0.39,0.5699,0.0171,0.0118,0.474,0.747,1.132,353.518,0.084,5.036,1.453,0.96,171420.,40000
1166,93.2,0.41,0.5337,0.0139,0.0106,0.426,0.672,0.915,317.892,0.076,4.071,1.306,0.96,171618.,40000
1167,97.0,0.43,0.4759,0.0105,0.0094,0.377,0.594,0.694,281.336,0.067,3.089,1.120,0.96,171824.,40000
1168,100.7,0.44,0.3842,0.0071,0.0082,0.327,0.516,0.468,244.053,0.058,2.083,0.870,0.96,172038.,40000
1169,104.4,0.46,0.2358,0.0036,0.0069,0.277,0.436,0.235,206.512,0.049,1.043,0.515,0.96,172259.,40000
1170,108.1,0.48,-0.0032,0.0000,0.0057,0.229,0.360,-0.003,170.582,0.041,-0.011,-0.007,0.96,172488.,40000
1171,0.0,0.00,0.0000,0.0544,0.0199,0.857,1.318,3.772,639.301,0.149,16.779,2.676,0.98,173302.,41000
1172,3.8,0.02,0.0440,0.0543,0.0202,0.871,1.339,3.765,649.726,0.151,16.747,2.628,0.98,173306.,41000
1173,7.6,0.03,0.0905,0.0542,0.0196,0.847,1.302,3.760,631.367,0.147,16.726,2.701,0.98,173319.,41000
1174,11.5,0.05,0.1277,0.0540,0.0208,0.897,1.379,3.750,668.922,0.156,16.679,2.543,0.98,173340.,41000
1175,15.3,0.07,0.1657,0.0539,0.0213,0.920,1.414,3.741,686.068,0.160,16.638,2.473,0.98,173369.,41000
1176,19.1,0.08,0.2045,0.0538,0.0216,0.930,1.429,3.733,693.174,0.161,16.604,2.443,0.98,173407.,41000
1177,22.9,0.10,0.2560,0.0537,0.0207,0.890,1.369,3.730,663.960,0.155,16.590,2.548,0.98,173453.,41000
1178,26.7,0.11,0.2940,0.0536,0.0209,0.903,1.387,3.722,673.013,0.157,16.555,2.508,0.98,173508.,41000
1179,30.6,0.13,0.3289,0.0535,0.0213,0.920,1.414,3.712,685.744,0.160,16.510,2.455,0.98,173571.,41000
1180,34.4,0.15,0.3585,0.0533,0.0219,0.946,1.454,3.700,705.445,0.164,16.456,2.379,0.98,173642.,41000
1181,38.2,0.16,0.3712,0.0529,0.0234,1.008,1.549,3.673,751.488,0.175,16.337,2.217,0.98,173721.,41000
1182,42.0,0.18,0.4236,0.0519,0.0221,0.953,1.466,3.604,710.961,0.166,16.032,2.299,0.98,173809.,41000
1183,45.8,0.20,0.4507,0.0504,0.0220,0.950,1.460,3.501,708.053,0.165,15.573,2.243,0.98,173906.,41000
1184,49.7,0.21,0.4760,0.0489,0.0219,0.943,1.450,3.390,703.246,0.164,15.080,2.187,0.98,174010.,41000
1185,53.5,0.23,0.4993,0.0470,0.0216,0.932,1.432,3.262,694.691,0.162,14.509,2.130,0.98,174123.,41000
1186,57.3,0.25,0.5212,0.0446,0.0211,0.908,1.396,3.098,677.359,0.158,13.782,2.075,0.98,174244.,41000
1187,61.1,0.26,0.5415,0.0412,0.0199,0.860,1.322,2.857,641.285,0.149,12.709,2.021,0.98,174373.,41000
1188,64.9,0.28,0.5589,0.0385,0.0192,0.828,1.272,2.671,617.157,0.144,11.883,1.963,0.98,174511.,41000
1189,68.8,0.30,0.5740,0.0358,0.0184,0.793,1.220,2.484,591.595,0.138,11.048,1.904,0.98,174657.,41000
1190,72.6,0.31,0.5862,0.0330,0.0175,0.756,1.162,2.289,563.543,0.131,10.181,1.842,0.98,174811.,41000
1191,76.4,0.33,0.5954,0.0301,0.0166,0.716,1.100,2.092,533.781,0.124,9.306,1.778,0.98,174973.,41000
1192,80.2,0.34,0.5986,0.0272,0.0157,0.675,1.038,1.889,503.304,0.117,8.401,1.702,0.98,175143.,41000
1193,84.0,0.36,0.6002,0.0245,0.0147,0.635,0.977,1.702,473.722,0.110,7.568,1.629,0.98,175322.,41000
1194,87.9,0.38,0.5945,0.0215,0.0136,0.588,0.904,1.492,438.363,0.102,6.635,1.544,0.98,175508.,41000
1195,91.7,0.39,0.5745,0.0181,0.0124,0.534,0.821,1.255,398.181,0.093,5.582,1.430,0.98,175703.,41000
1196,95.5,0.41,0.5395,0.0147,0.0112,0.481,0.740,1.019,358.761,0.084,4.533,1.289,0.98,175906.,41000
1197,99.3,0.43,0.4833,0.0111,0.0098,0.422,0.648,0.770,314.441,0.073,3.423,1.110,0.98,176116.,41000
1198,103.1,0.44,0.3910,0.0074,0.0084,0.362,0.557,0.515,270.020,0.063,2.290,0.865,0.99,176335.,41000
1199,107.0,0.46,0.2429,0.0037,0.0071,0.305,0.469,0.260,227.318,0.053,1.155,0.518,0.99,176562.,41000
1200,110.8,0.48,-0.0106,-0.0001,0.0057,0.246,0.379,-0.009,183.800,0.043,-0.039,-0.022,0.99,176796.,41000
1201,0.0,0.00,0.0000,0.0544,0.0192,0.890,1.335,3.959,663.415,0.151,17.611,2.707,1.00,177529.,42000
1202,4.0,0.02,0.0462,0.0543,0.0196,0.907,1.361,3.952,676.379,0.154,17.580,2.650,1.00,177534.,42000
1203,8.0,0.03,0.0914,0.0542,0.0198,0.916,1.375,3.946,683.216,0.155,17.552,2.620,1.00,177547.,42000
1204,11.9,0.05,0.1359,0.0541,0.0199,0.923,1.385,3.940,688.211,0.156,17.525,2.597,1.00,177569.,42000
1205,15.9,0.07,0.1779,0.0540,0.0202,0.938,1.408,3.933,699.454,0.159,17.494,2.550,1.00,177600.,42000
1206,19.9,0.08,0.2155,0.0539,0.0208,0.966,1.450,3.924,720.502,0.164,17.456,2.471,1.00,177640.,42000
1207,23.9,0.10,0.2580,0.0538,0.0209,0.967,1.451,3.919,720.948,0.164,17.432,2.466,1.00,177689.,42000
1208,27.8,0.12,0.2953,0.0537,0.0212,0.984,1.476,3.912,733.627,0.167,17.399,2.418,1.00,177747.,42000
1209,31.8,0.13,0.3343,0.0536,0.0214,0.992,1.488,3.905,739.471,0.168,17.372,2.396,1.00,177813.,42000
1210,35.8,0.15,0.3590,0.0535,0.0224,1.036,1.555,3.895,772.552,0.176,17.325,2.287,1.00,177889.,42000
1211,39.8,0.17,0.3990,0.0533,0.0223,1.031,1.548,3.879,769.137,0.175,17.255,2.288,1.00,177973.,42000
1212,43.8,0.18,0.4171,0.0522,0.0230,1.064,1.596,3.802,793.233,0.180,16.912,2.174,1.00,178066.,42000
1213,47.7,0.20,0.4433,0.0508,0.0229,1.063,1.595,3.702,792.690,0.180,16.466,2.118,1.00,178168.,42000
1214,51.7,0.22,0.4810,0.0493,0.0222,1.029,1.544,3.589,767.420,0.174,15.966,2.121,1.00,178279.,42000
1215,55.7,0.23,0.4850,0.0475,0.0229,1.060,1.591,3.462,790.546,0.180,15.397,1.986,1.00,178398.,42000
1216,59.7,0.25,0.5244,0.0453,0.0216,1.001,1.502,3.298,746.246,0.170,14.669,2.004,1.00,178526.,42000
1217,63.7,0.27,0.5464,0.0434,0.0212,0.981,1.472,3.158,731.477,0.166,14.045,1.958,1.00,178663.,42000
1218,67.6,0.28,0.5642,0.0409,0.0205,0.951,1.427,2.976,709.331,0.161,13.237,1.903,1.00,178809.,42000
1219,71.6,0.30,0.5765,0.0384,0.0200,0.926,1.390,2.795,690.542,0.157,12.434,1.836,1.00,178963.,42000
1220,75.6,0.32,0.5909,0.0359,0.0193,0.893,1.340,2.617,665.694,0.151,11.641,1.783,1.00,179126.,42000
1221,79.6,0.33,0.6034,0.0334,0.0185,0.855,1.283,2.432,637.778,0.145,10.818,1.730,1.01,179298.,42000
1222,83.5,0.35,0.5564,0.0298,0.0188,0.869,1.305,2.171,648.350,0.147,9.658,1.519,1.01,179478.,42000
1223,87.5,0.37,0.6127,0.0266,0.0159,0.737,1.106,1.936,549.824,0.125,8.610,1.597,1.01,179667.,42000
1224,91.5,0.38,0.5416,0.0228,0.0161,0.746,1.120,1.657,556.591,0.127,7.370,1.350,1.01,179864.,42000
1225,95.5,0.40,0.5869,0.0193,0.0132,0.610,0.916,1.407,455.123,0.103,6.258,1.402,1.01,180070.,42000
1226,99.5,0.42,0.5529,0.0156,0.0117,0.544,0.816,1.133,405.390,0.092,5.041,1.268,1.01,180285.,42000
1227,103.4,0.43,0.4947,0.0117,0.0102,0.473,0.710,0.849,352.960,0.080,3.776,1.091,1.01,180508.,42000
1228,107.4,0.45,0.4027,0.0079,0.0088,0.408,0.612,0.573,304.071,0.069,2.550,0.855,1.01,180740.,42000
1229,111.4,0.47,0.2448,0.0038,0.0073,0.339,0.509,0.280,252.877,0.057,1.243,0.501,1.01,180979.,42000
1230,115.4,0.48,-0.0157,-0.0002,0.0059,0.275,0.413,-0.014,205.006,0.047,-0.062,-0.031,1.01,181228.,42000
