,V,J,Pe,Ct,Cp,PWR,Torque,Thrust,PWR,Torque,Thrust,THR/PWR,Mach,Reyn,RPM
650,67.8,0.65,0.6797,0.1369,0.1311,0.351,1.005,1.319,261.592,0.114,5.867,2.287,0.45,92181.,22000
651,71.4,0.69,0.6920,0.1245,0.1233,0.330,0.945,1.200,246.111,0.107,5.338,2.212,0.45,92533.,22000
652,74.9,0.72,0.7004,0.1120,0.1150,0.308,0.882,1.079,229.623,0.100,4.801,2.132,0.45,92902.,22000
653,78.5,0.75,0.7038,0.0991,0.1061,0.284,0.814,0.955,211.766,0.092,4.247,2.045,0.45,93287.,22000
654,82.1,0.79,0.6997,0.0858,0.0966,0.259,0.741,0.827,192.908,0.084,3.679,1.945,0.45,93689.,22000
655,85.6,0.82,0.6845,0.0722,0.0867,0.232,0.665,0.696,173.116,0.075,3.095,1.823,0.45,94106.,22000
656,89.2,0.86,0.6531,0.0584,0.0765,0.205,0.587,0.562,152.720,0.066,2.501,1.670,0.45,94540.,22000
657,92.8,0.89,0.5949,0.0442,0.0661,0.177,0.507,0.426,131.962,0.057,1.893,1.463,0.45,94989.,22000
658,96.3,0.92,0.4924,0.0297,0.0557,0.149,0.427,0.286,111.178,0.048,1.271,1.166,0.45,95453.,22000
659,99.9,0.96,0.3152,0.0149,0.0454,0.121,0.348,0.144,90.585,0.039,0.639,0.720,0.46,95933.,22000
660,103.5,0.99,-0.0007,0.0000,0.0353,0.094,0.270,0.000,70.384,0.031,-0.001,-0.001,0.46,96427.,22000
661,0.0,0.00,0.0000,0.3020,0.1814,0.555,1.520,3.181,413.647,0.172,14.148,3.488,0.46,92892.,23000
662,3.7,0.03,0.0557,0.2986,0.1839,0.562,1.541,3.145,419.384,0.174,13.991,3.402,0.46,92902.,23000
663,7.5,0.07,0.1086,0.2946,0.1859,0.569,1.558,3.103,423.950,0.176,13.800,3.319,0.46,92931.,23000
664,11.2,0.10,0.1590,0.2897,0.1873,0.573,1.570,3.051,427.226,0.177,13.573,3.240,0.46,92980.,23000
665,14.9,0.14,0.2070,0.2841,0.1881,0.575,1.576,2.992,428.997,0.178,13.307,3.163,0.46,93049.,23000
666,18.7,0.17,0.2528,0.2775,0.1881,0.575,1.577,2.923,429.048,0.178,13.000,3.090,0.46,93137.,23000
667,22.4,0.21,0.2965,0.2700,0.1873,0.573,1.570,2.844,427.127,0.177,12.650,3.020,0.46,93245.,23000
668,26.1,0.24,0.3384,0.2617,0.1856,0.568,1.555,2.757,423.226,0.176,12.262,2.954,0.46,93372.,23000
669,29.9,0.27,0.3783,0.2529,0.1833,0.561,1.536,2.664,418.095,0.174,11.850,2.890,0.46,93519.,23000
670,33.6,0.31,0.4162,0.2439,0.1807,0.553,1.515,2.569,412.227,0.171,11.426,2.827,0.46,93685.,23000
671,37.3,0.34,0.4522,0.2346,0.1778,0.544,1.490,2.471,405.544,0.168,10.991,2.764,0.46,93869.,23000
672,41.1,0.38,0.4861,0.2250,0.1745,0.534,1.463,2.370,398.017,0.165,10.543,2.701,0.46,94073.,23000
673,44.8,0.41,0.5182,0.2152,0.1708,0.522,1.431,2.267,389.542,0.162,10.082,2.639,0.46,94296.,23000
674,48.5,0.45,0.5482,0.2050,0.1666,0.510,1.396,2.160,380.023,0.158,9.605,2.577,0.46,94538.,23000
675,52.2,0.48,0.5761,0.1945,0.1620,0.496,1.358,2.049,369.497,0.153,9.113,2.515,0.46,94798.,23000
676,56.0,0.51,0.6017,0.1837,0.1570,0.480,1.316,1.935,358.004,0.149,8.607,2.452,0.46,95077.,23000
677,59.7,0.55,0.6249,0.1726,0.1514,0.463,1.269,1.818,345.409,0.143,8.085,2.387,0.46,95374.,23000
678,63.4,0.58,0.6457,0.1611,0.1454,0.445,1.218,1.697,331.561,0.138,7.549,2.322,0.46,95689.,23000
679,67.2,0.62,0.6641,0.1494,0.1388,0.424,1.163,1.573,316.483,0.131,6.999,2.255,0.46,96023.,23000
680,70.9,0.65,0.6797,0.1373,0.1315,0.402,1.103,1.446,300.034,0.125,6.433,2.186,0.47,96374.,23000
681,74.6,0.69,0.6920,0.1250,0.1238,0.379,1.038,1.316,282.347,0.117,5.855,2.115,0.47,96742.,23000
682,78.4,0.72,0.7004,0.1123,0.1154,0.353,0.967,1.183,263.209,0.109,5.262,2.038,0.47,97128.,23000
683,82.1,0.75,0.7038,0.0993,0.1064,0.325,0.891,1.046,242.582,0.101,4.652,1.955,0.47,97532.,23000
684,85.8,0.79,0.6999,0.0860,0.0969,0.296,0.812,0.906,220.901,0.092,4.029,1.860,0.47,97952.,23000
685,89.6,0.82,0.6852,0.0725,0.0870,0.266,0.729,0.763,198.455,0.082,3.396,1.745,0.47,98389.,23000
686,93.3,0.86,0.6542,0.0587,0.0768,0.235,0.644,0.618,175.204,0.073,2.748,1.599,0.47,98842.,23000
687,97.0,0.89,0.5967,0.0444,0.0664,0.203,0.556,0.468,151.360,0.063,2.082,1.403,0.47,99312.,23000
688,100.8,0.93,0.4947,0.0299,0.0559,0.171,0.468,0.314,127.384,0.053,1.399,1.120,0.48,99798.,23000
689,104.5,0.96,0.3171,0.0150,0.0455,0.139,0.381,0.158,103.679,0.043,0.704,0.692,0.48,100300.,23000
690,108.2,0.99,-0.0007,0.0000,0.0353,0.108,0.296,0.000,80.529,0.033,-0.001,-0.001,0.48,100817.,23000
691,0.0,0.00,0.0000,0.3021,0.1815,0.631,1.656,3.465,470.308,0.187,15.411,3.341,0.48,96931.,24000
692,3.9,0.03,0.0557,0.2990,0.1842,0.640,1.681,3.429,477.294,0.190,15.251,3.258,0.48,96941.,24000
693,7.8,0.07,0.1086,0.2951,0.1864,0.648,1.701,3.384,482.941,0.192,15.053,3.178,0.48,96972.,24000
694,11.7,0.10,0.1589,0.2904,0.1879,0.653,1.715,3.330,487.037,0.194,14.813,3.101,0.48,97023.,24000
695,15.6,0.14,0.2069,0.2848,0.1888,0.656,1.723,3.267,489.347,0.195,14.530,3.028,0.48,97095.,24000
696,19.5,0.17,0.2526,0.2784,0.1889,0.657,1.724,3.193,489.645,0.195,14.201,2.957,0.48,97187.,24000
697,23.4,0.21,0.2962,0.2710,0.1882,0.654,1.718,3.108,487.738,0.194,13.824,2.890,0.48,97300.,24000
698,27.3,0.24,0.3381,0.2627,0.1865,0.648,1.702,3.013,483.391,0.192,13.402,2.827,0.48,97433.,24000
699,31.2,0.27,0.3780,0.2539,0.1843,0.640,1.681,2.912,477.475,0.190,12.951,2.766,0.48,97586.,24000
700,35.1,0.31,0.4159,0.2448,0.1816,0.631,1.658,2.807,470.721,0.187,12.488,2.705,0.48,97759.,24000
701,39.0,0.34,0.4518,0.2355,0.1787,0.621,1.631,2.700,463.045,0.184,12.011,2.645,0.48,97952.,24000
702,42.9,0.38,0.4858,0.2259,0.1753,0.609,1.600,2.590,454.402,0.181,11.521,2.585,0.48,98165.,24000
703,46.8,0.41,0.5179,0.2160,0.1716,0.596,1.566,2.477,444.630,0.177,11.016,2.526,0.48,98398.,24000
704,50.7,0.45,0.5480,0.2057,0.1674,0.582,1.527,2.359,433.726,0.173,10.495,2.467,0.48,98650.,24000
705,54.6,0.48,0.5759,0.1952,0.1627,0.565,1.485,2.238,421.661,0.168,9.957,2.408,0.48,98922.,24000
706,58.4,0.51,0.6015,0.1843,0.1576,0.548,1.438,2.114,408.473,0.163,9.402,2.347,0.48,99213.,24000
707,62.3,0.55,0.6247,0.1731,0.1521,0.528,1.388,1.986,394.033,0.157,8.832,2.286,0.48,99524.,24000
708,66.2,0.58,0.6456,0.1617,0.1460,0.507,1.332,1.854,378.218,0.150,8.246,2.223,0.48,99853.,24000
709,70.1,0.62,0.6640,0.1498,0.1393,0.484,1.271,1.718,360.929,0.144,7.644,2.160,0.49,100201.,24000
710,74.0,0.65,0.6797,0.1377,0.1320,0.459,1.205,1.579,342.103,0.136,7.025,2.094,0.49,100568.,24000
711,77.9,0.69,0.6921,0.1253,0.1242,0.432,1.133,1.437,321.808,0.128,6.392,2.026,0.49,100953.,24000
712,81.8,0.72,0.7006,0.1126,0.1158,0.402,1.056,1.292,299.988,0.119,5.745,1.953,0.49,101356.,24000
713,85.7,0.75,0.7041,0.0996,0.1067,0.371,0.974,1.143,276.612,0.110,5.082,1.874,0.49,101777.,24000
714,89.6,0.79,0.7003,0.0863,0.0972,0.338,0.887,0.990,251.930,0.100,4.403,1.782,0.49,102216.,24000
715,93.5,0.82,0.6877,0.0728,0.0871,0.303,0.795,0.835,225.772,0.090,3.714,1.677,0.49,102673.,24000
716,97.4,0.86,0.6562,0.0589,0.0769,0.267,0.702,0.675,199.265,0.079,3.003,1.537,0.49,103147.,24000
717,101.3,0.89,0.5983,0.0446,0.0665,0.231,0.607,0.512,172.257,0.069,2.275,1.347,0.49,103637.,24000
718,105.2,0.93,0.4962,0.0300,0.0560,0.195,0.511,0.344,145.167,0.058,1.531,1.076,0.50,104145.,24000
719,109.1,0.96,0.3178,0.0151,0.0455,0.158,0.416,0.173,118.035,0.047,0.769,0.664,0.50,104669.,24000
720,113.0,0.99,-0.0038,-0.0001,0.0353,0.123,0.322,-0.002,91.434,0.036,-0.007,-0.008,0.50,105209.,24000
721,0.0,0.00,0.0000,0.3024,0.1818,0.714,1.800,3.763,532.512,0.203,16.740,3.206,0.50,100970.,25000
722,4.1,0.03,0.0557,0.2995,0.1847,0.725,1.829,3.727,540.898,0.207,16.576,3.125,0.50,100980.,25000
723,8.1,0.07,0.1086,0.2958,0.1870,0.735,1.852,3.680,547.728,0.209,16.370,3.048,0.50,101013.,25000
724,12.2,0.10,0.1589,0.2912,0.1887,0.741,1.869,3.623,552.717,0.211,16.116,2.973,0.50,101066.,25000
725,16.2,0.14,0.2068,0.2857,0.1897,0.745,1.878,3.555,555.629,0.212,15.814,2.902,0.50,101141.,25000
726,20.3,0.17,0.2524,0.2794,0.1900,0.746,1.881,3.477,556.384,0.213,15.464,2.834,0.50,101237.,25000
727,24.4,0.21,0.2960,0.2720,0.1893,0.743,1.874,3.385,554.401,0.212,15.057,2.770,0.50,101355.,25000
728,28.4,0.24,0.3378,0.2639,0.1877,0.737,1.858,3.284,549.695,0.210,14.605,2.709,0.50,101493.,25000
729,32.5,0.27,0.3777,0.2550,0.1854,0.728,1.835,3.173,542.909,0.207,14.113,2.651,0.50,101653.,25000
730,36.6,0.31,0.4156,0.2458,0.1827,0.718,1.809,3.059,535.151,0.204,13.607,2.593,0.50,101834.,25000
731,40.6,0.34,0.4515,0.2364,0.1797,0.706,1.779,2.942,526.332,0.201,13.086,2.535,0.50,102035.,25000
732,44.7,0.38,0.4855,0.2268,0.1763,0.693,1.746,2.822,516.405,0.197,12.551,2.478,0.50,102257.,25000
733,48.7,0.41,0.5176,0.2168,0.1725,0.678,1.708,2.698,505.245,0.193,12.000,2.422,0.50,102500.,25000
734,52.8,0.45,0.5478,0.2065,0.1682,0.661,1.666,2.570,492.726,0.188,11.431,2.366,0.50,102764.,25000
735,56.9,0.48,0.5757,0.1959,0.1635,0.642,1.619,2.438,478.848,0.183,10.843,2.309,0.50,103048.,25000
736,60.9,0.51,0.6015,0.1850,0.1583,0.622,1.568,2.302,463.754,0.177,10.239,2.251,0.50,103352.,25000
737,65.0,0.55,0.6248,0.1737,0.1527,0.600,1.512,2.162,447.180,0.171,9.615,2.193,0.50,103675.,25000
738,69.1,0.58,0.6458,0.1621,0.1465,0.575,1.451,2.018,429.082,0.164,8.975,2.133,0.50,104019.,25000
739,73.1,0.62,0.6642,0.1503,0.1398,0.549,1.384,1.870,409.395,0.156,8.318,2.072,0.51,104382.,25000
740,77.2,0.65,0.6799,0.1381,0.1325,0.520,1.312,1.719,388.020,0.148,7.645,2.009,0.51,104765.,25000
741,81.2,0.69,0.6923,0.1257,0.1246,0.489,1.234,1.564,364.953,0.139,6.956,1.944,0.51,105167.,25000
742,85.3,0.72,0.7040,0.1131,0.1158,0.455,1.147,1.408,339.257,0.130,6.262,1.882,0.51,105588.,25000
743,89.4,0.76,0.7073,0.1000,0.1068,0.419,1.057,1.244,312.702,0.119,5.535,1.805,0.51,106027.,25000
744,93.4,0.79,0.7031,0.0866,0.0972,0.382,0.963,1.078,284.832,0.109,4.794,1.716,0.51,106485.,25000
745,97.5,0.82,0.6880,0.0729,0.0873,0.343,0.865,0.908,255.761,0.098,4.037,1.610,0.51,106961.,25000
746,101.6,0.86,0.6565,0.0590,0.0771,0.303,0.763,0.734,225.742,0.086,3.264,1.474,0.51,107456.,25000
747,105.6,0.89,0.5981,0.0446,0.0665,0.261,0.659,0.555,194.856,0.074,2.468,1.292,0.52,107968.,25000
748,109.7,0.93,0.4950,0.0299,0.0560,0.220,0.554,0.372,163.998,0.063,1.655,1.029,0.52,108497.,25000
749,113.7,0.96,0.3155,0.0149,0.0455,0.179,0.450,0.186,133.248,0.051,0.827,0.633,0.52,109044.,25000
750,117.8,1.00,-0.0075,-0.0003,0.0352,0.138,0.349,-0.003,103.191,0.039,-0.015,-0.015,0.52,109608.,25000
751,0.0,0.00,0.0000,0.3038,0.1832,0.809,1.962,4.089,603.448,0.222,18.189,3.074,0.52,105008.,26000
752,4.2,0.03,0.0555,0.3009,0.1861,0.822,1.993,4.050,613.197,0.225,18.016,2.996,0.52,105020.,26000
753,8.5,0.07,0.1083,0.2972,0.1885,0.833,2.019,4.001,621.071,0.228,17.795,2.922,0.52,105053.,26000
754,12.7,0.10,0.1585,0.2927,0.1902,0.841,2.037,3.939,626.771,0.230,17.520,2.850,0.52,105109.,26000
755,16.9,0.14,0.2063,0.2872,0.1912,0.845,2.048,3.865,630.062,0.231,17.193,2.783,0.52,105187.,26000
756,21.1,0.17,0.2518,0.2808,0.1914,0.846,2.050,3.779,630.636,0.232,16.808,2.718,0.52,105287.,26000
757,25.4,0.21,0.2954,0.2734,0.1907,0.842,2.042,3.679,628.231,0.231,16.365,2.656,0.52,105409.,26000
758,29.6,0.24,0.3371,0.2650,0.1889,0.835,2.024,3.567,622.527,0.229,15.867,2.599,0.52,105553.,26000
759,33.8,0.27,0.3770,0.2561,0.1866,0.824,1.998,3.447,614.721,0.226,15.332,2.543,0.52,105720.,26000
760,38.0,0.31,0.4150,0.2469,0.1839,0.812,1.969,3.323,605.818,0.222,14.781,2.488,0.52,105908.,26000
761,42.3,0.34,0.4509,0.2375,0.1808,0.799,1.937,3.196,595.741,0.219,14.216,2.433,0.52,106118.,26000
762,46.5,0.38,0.4850,0.2278,0.1774,0.784,1.900,3.065,584.392,0.215,13.634,2.379,0.52,106349.,26000
763,50.7,0.41,0.5171,0.2178,0.1735,0.767,1.858,2.931,571.642,0.210,13.036,2.325,0.52,106602.,26000
764,54.9,0.45,0.5473,0.2074,0.1692,0.747,1.812,2.792,557.333,0.205,12.418,2.272,0.52,106876.,26000
765,59.2,0.48,0.5754,0.1967,0.1644,0.726,1.760,2.648,541.502,0.199,11.778,2.218,0.52,107172.,26000
766,63.4,0.52,0.6013,0.1857,0.1591,0.703,1.704,2.500,524.222,0.193,11.120,2.163,0.52,107488.,26000
767,67.6,0.55,0.6247,0.1744,0.1534,0.678,1.643,2.347,505.392,0.186,10.441,2.107,0.52,107825.,26000
768,71.9,0.58,0.6457,0.1628,0.1472,0.650,1.576,2.191,484.871,0.178,9.745,2.049,0.52,108183.,26000
769,76.1,0.62,0.6675,0.1511,0.1399,0.618,1.499,2.034,461.012,0.169,9.047,2.001,0.53,108561.,26000
770,80.3,0.65,0.6832,0.1389,0.1326,0.586,1.420,1.869,436.939,0.160,8.315,1.940,0.53,108959.,26000
771,84.5,0.69,0.6957,0.1264,0.1248,0.551,1.336,1.701,411.112,0.151,7.567,1.877,0.53,109377.,26000
772,88.8,0.72,0.7042,0.1136,0.1163,0.514,1.245,1.528,383.144,0.141,6.799,1.809,0.53,109815.,26000
773,93.0,0.76,0.7076,0.1005,0.1072,0.474,1.149,1.352,353.334,0.130,6.014,1.736,0.53,110273.,26000
774,97.2,0.79,0.7035,0.0870,0.0977,0.432,1.046,1.171,321.778,0.118,5.208,1.650,0.53,110750.,26000
775,101.4,0.82,0.6886,0.0733,0.0877,0.388,0.940,0.987,289.021,0.106,4.388,1.548,0.53,111245.,26000
776,105.7,0.86,0.6571,0.0592,0.0774,0.342,0.829,0.797,254.917,0.094,3.546,1.418,0.53,111760.,26000
777,109.9,0.89,0.6011,0.0450,0.0669,0.296,0.716,0.606,220.392,0.081,2.697,1.248,0.54,112293.,26000
778,114.1,0.93,0.4974,0.0302,0.0563,0.249,0.603,0.407,185.557,0.068,1.809,0.994,0.54,112844.,26000
779,118.4,0.96,0.3192,0.0152,0.0458,0.202,0.490,0.205,150.825,0.055,0.910,0.615,0.54,113413.,26000
780,122.6,1.00,0.0001,0.0000,0.0355,0.157,0.380,0.000,116.975,0.043,0.000,0.000,0.54,114000.,26000
781,0.0,0.00,0.0000,0.3051,0.1845,0.913,2.131,4.428,680.781,0.241,19.697,2.950,0.54,109047.,27000
782,4.4,0.03,0.0554,0.3023,0.1875,0.928,2.166,4.387,691.963,0.245,19.515,2.876,0.54,109059.,27000
783,8.8,0.07,0.1080,0.2986,0.1900,0.940,2.194,4.334,701.043,0.248,19.279,2.804,0.54,109094.,27000
784,13.2,0.10,0.1581,0.2940,0.1918,0.949,2.215,4.268,707.534,0.250,18.983,2.736,0.54,109152.,27000
785,17.6,0.14,0.2057,0.2885,0.1927,0.954,2.226,4.188,711.175,0.252,18.628,2.671,0.54,109233.,27000
786,22.0,0.17,0.2512,0.2821,0.1930,0.955,2.229,4.095,712.010,0.252,18.215,2.609,0.54,109337.,27000
787,26.4,0.21,0.2947,0.2747,0.1922,0.951,2.220,3.987,709.064,0.251,17.734,2.550,0.54,109464.,27000
788,30.7,0.24,0.3365,0.2663,0.1904,0.942,2.199,3.865,702.401,0.248,17.192,2.496,0.54,109614.,27000
789,35.1,0.27,0.3763,0.2573,0.1879,0.930,2.171,3.735,693.439,0.245,16.612,2.443,0.54,109787.,27000
790,39.5,0.31,0.4143,0.2481,0.1852,0.916,2.139,3.600,683.209,0.242,16.015,2.390,0.54,109982.,27000
791,43.9,0.34,0.4503,0.2386,0.1820,0.901,2.102,3.462,671.643,0.238,15.401,2.338,0.54,110201.,27000
792,48.3,0.38,0.4844,0.2288,0.1785,0.883,2.062,3.321,658.676,0.233,14.770,2.287,0.54,110441.,27000
793,52.7,0.41,0.5166,0.2187,0.1746,0.864,2.016,3.175,644.111,0.228,14.121,2.236,0.54,110704.,27000
794,57.1,0.45,0.5469,0.2083,0.1701,0.842,1.965,3.024,627.786,0.222,13.450,2.185,0.54,110989.,27000
795,61.5,0.48,0.5779,0.1979,0.1647,0.815,1.903,2.872,607.794,0.215,12.775,2.143,0.54,111297.,27000
796,65.9,0.52,0.6040,0.1868,0.1594,0.789,1.841,2.711,588.160,0.208,12.061,2.091,0.54,111626.,27000
797,70.3,0.55,0.6277,0.1754,0.1537,0.760,1.775,2.546,566.946,0.201,11.326,2.037,0.54,111976.,27000
798,74.7,0.58,0.6489,0.1638,0.1474,0.729,1.703,2.377,543.938,0.192,10.573,1.982,0.54,112348.,27000
799,79.1,0.62,0.6675,0.1518,0.1406,0.696,1.624,2.203,518.956,0.184,9.800,1.926,0.55,112741.,27000
800,83.5,0.65,0.6833,0.1396,0.1333,0.660,1.540,2.025,491.934,0.174,9.009,1.868,0.55,113155.,27000
801,87.9,0.69,0.6958,0.1270,0.1254,0.621,1.449,1.843,462.774,0.164,8.199,1.807,0.55,113590.,27000
802,92.2,0.72,0.7044,0.1141,0.1169,0.578,1.350,1.657,431.368,0.153,7.368,1.742,0.55,114046.,27000
803,96.6,0.76,0.7080,0.1010,0.1078,0.533,1.245,1.465,397.762,0.141,6.518,1.671,0.55,114522.,27000
804,101.0,0.79,0.7041,0.0875,0.0982,0.486,1.134,1.270,362.393,0.128,5.649,1.590,0.55,115017.,27000
805,105.4,0.82,0.6894,0.0737,0.0882,0.436,1.019,1.070,325.427,0.115,4.760,1.492,0.55,115533.,27000
806,109.8,0.86,0.6584,0.0597,0.0778,0.385,0.899,0.866,287.160,0.102,3.851,1.368,0.56,116068.,27000
807,114.2,0.89,0.6008,0.0452,0.0671,0.332,0.776,0.655,247.741,0.088,2.915,1.200,0.56,116622.,27000
808,118.6,0.93,0.4986,0.0304,0.0565,0.279,0.652,0.441,208.415,0.074,1.960,0.959,0.56,117195.,27000
809,123.0,0.96,0.3201,0.0153,0.0459,0.227,0.530,0.222,169.360,0.060,0.986,0.594,0.56,117787.,27000
810,127.4,1.00,0.0068,0.0002,0.0355,0.176,0.410,0.004,131.128,0.046,0.016,0.012,0.56,118397.,27000
811,0.0,0.00,0.0000,0.3065,0.1860,1.027,2.311,4.784,765.519,0.261,21.280,2.835,0.56,113086.,28000
812,4.6,0.03,0.0552,0.3038,0.1891,1.044,2.349,4.741,778.280,0.265,21.090,2.763,0.56,113098.,28000
813,9.1,0.07,0.1077,0.3002,0.1917,1.058,2.381,4.685,788.794,0.269,20.840,2.694,0.56,113134.,28000
814,13.7,0.10,0.1576,0.2956,0.1935,1.068,2.403,4.614,796.240,0.272,20.525,2.629,0.56,113194.,28000
815,18.2,0.14,0.2051,0.2901,0.1945,1.073,2.416,4.528,800.375,0.273,20.143,2.566,0.56,113279.,28000
816,22.8,0.17,0.2505,0.2836,0.1946,1.074,2.417,4.427,800.842,0.273,19.691,2.507,0.56,113387.,28000
817,27.3,0.21,0.2940,0.2761,0.1937,1.069,2.407,4.310,797.281,0.272,19.169,2.452,0.56,113519.,28000
818,31.9,0.24,0.3357,0.2676,0.1919,1.059,2.383,4.178,789.581,0.269,18.583,2.400,0.56,113674.,28000
819,36.5,0.28,0.3756,0.2586,0.1894,1.045,2.352,4.036,779.327,0.266,17.954,2.349,0.56,113854.,28000
820,41.0,0.31,0.4135,0.2493,0.1865,1.029,2.317,3.891,767.644,0.262,17.308,2.299,0.56,114057.,28000
821,45.6,0.34,0.4512,0.2400,0.1828,1.009,2.271,3.746,752.438,0.257,16.662,2.258,0.56,114284.,28000
822,50.1,0.38,0.4857,0.2302,0.1792,0.989,2.226,3.593,737.504,0.252,15.981,2.210,0.56,114534.,28000
823,54.7,0.41,0.5183,0.2201,0.1752,0.967,2.176,3.435,720.843,0.246,15.280,2.161,0.56,114807.,28000
824,59.3,0.45,0.5490,0.2096,0.1707,0.942,2.120,3.272,702.260,0.239,14.553,2.113,0.56,115103.,28000
825,63.8,0.48,0.5775,0.1988,0.1657,0.914,2.058,3.103,681.882,0.233,13.803,2.064,0.56,115422.,28000
826,68.4,0.52,0.6038,0.1877,0.1603,0.885,1.991,2.930,659.673,0.225,13.030,2.014,0.56,115763.,28000
827,72.9,0.55,0.6275,0.1763,0.1545,0.853,1.919,2.751,635.806,0.217,12.237,1.963,0.56,116127.,28000
828,77.5,0.58,0.6488,0.1645,0.1482,0.818,1.841,2.568,609.884,0.208,11.422,1.910,0.56,116514.,28000
829,82.0,0.62,0.6675,0.1525,0.1414,0.780,1.756,2.380,581.774,0.198,10.587,1.856,0.57,116922.,28000
830,86.6,0.65,0.6834,0.1402,0.1340,0.739,1.664,2.188,551.357,0.188,9.731,1.800,0.57,117352.,28000
831,91.2,0.69,0.6960,0.1275,0.1260,0.695,1.565,1.991,518.576,0.177,8.855,1.741,0.57,117804.,28000
832,95.7,0.72,0.7046,0.1146,0.1174,0.648,1.458,1.789,483.142,0.165,7.955,1.679,0.57,118276.,28000
833,100.3,0.76,0.7083,0.1014,0.1083,0.598,1.345,1.583,445.662,0.152,7.041,1.611,0.57,118770.,28000
834,104.8,0.79,0.7045,0.0878,0.0986,0.544,1.225,1.371,405.695,0.138,6.098,1.533,0.57,119285.,28000
835,109.4,0.83,0.6902,0.0741,0.0886,0.489,1.101,1.157,364.739,0.124,5.147,1.439,0.57,119820.,28000
836,114.0,0.86,0.6588,0.0598,0.0780,0.431,0.969,0.934,321.140,0.110,4.153,1.319,0.58,120376.,28000
837,118.5,0.89,0.6028,0.0456,0.0676,0.373,0.840,0.711,278.125,0.095,3.164,1.160,0.58,120951.,28000
838,123.1,0.93,0.5044,0.0309,0.0569,0.314,0.707,0.482,234.077,0.080,2.146,0.935,0.58,121547.,28000
839,127.6,0.96,0.3258,0.0157,0.0462,0.255,0.574,0.244,190.319,0.065,1.087,0.582,0.58,122161.,28000
840,132.2,1.00,0.0061,0.0002,0.0358,0.198,0.445,0.003,147.481,0.050,0.015,0.010,0.58,122795.,28000
841,0.0,0.00,0.0000,0.3079,0.1877,1.151,2.501,5.156,857.974,0.283,22.932,2.726,0.58,117125.,29000
842,4.7,0.03,0.0551,0.3053,0.1909,1.170,2.543,5.112,872.561,0.287,22.738,2.657,0.58,117137.,29000
843,9.5,0.07,0.1074,0.3018,0.1935,1.186,2.578,5.053,884.651,0.291,22.477,2.591,0.58,117175.,29000
844,14.2,0.10,0.1571,0.2973,0.1954,1.198,2.603,4.978,893.146,0.294,22.141,2.528,0.58,117237.,29000
845,18.9,0.14,0.2045,0.2918,0.1964,1.204,2.616,4.885,897.763,0.296,21.730,2.468,0.58,117325.,29000
846,23.6,0.17,0.2505,0.2854,0.1960,1.202,2.612,4.779,896.282,0.295,21.255,2.418,0.58,117437.,29000
847,28.4,0.21,0.2940,0.2778,0.1951,1.196,2.600,4.652,891.974,0.294,20.690,2.365,0.58,117574.,29000
848,33.1,0.24,0.3359,0.2693,0.1931,1.184,2.573,4.509,883.006,0.291,20.056,2.316,0.58,117735.,29000
849,37.8,0.28,0.3760,0.2602,0.1905,1.168,2.539,4.356,871.028,0.287,19.377,2.268,0.58,117922.,29000
850,42.5,0.31,0.4142,0.2508,0.1876,1.150,2.499,4.200,857.536,0.282,18.681,2.221,0.58,118133.,29000
851,47.3,0.34,0.4506,0.2412,0.1843,1.130,2.455,4.039,842.399,0.277,17.966,2.175,0.58,118368.,29000
852,52.0,0.38,0.4851,0.2314,0.1805,1.107,2.406,3.874,825.450,0.272,17.231,2.129,0.58,118627.,29000
853,56.7,0.41,0.5178,0.2212,0.1764,1.082,2.351,3.704,806.513,0.266,16.473,2.083,0.58,118910.,29000
854,61.4,0.45,0.5486,0.2107,0.1718,1.053,2.289,3.527,785.507,0.259,15.689,2.037,0.58,119218.,29000
855,66.2,0.48,0.5772,0.1998,0.1668,1.022,2.222,3.345,762.376,0.251,14.879,1.990,0.58,119549.,29000
856,70.9,0.52,0.6037,0.1886,0.1613,0.989,2.149,3.158,737.320,0.243,14.045,1.942,0.58,119903.,29000
857,75.6,0.55,0.6275,0.1771,0.1554,0.953,2.071,2.965,710.468,0.234,13.188,1.893,0.58,120281.,29000
858,80.3,0.59,0.6488,0.1653,0.1490,0.914,1.986,2.767,681.426,0.224,12.310,1.842,0.59,120682.,29000
859,85.1,0.62,0.6676,0.1532,0.1422,0.872,1.894,2.565,650.040,0.214,11.411,1.790,0.59,121105.,29000
860,89.8,0.65,0.6835,0.1408,0.1348,0.826,1.796,2.358,616.077,0.203,10.490,1.736,0.59,121552.,29000
861,94.5,0.69,0.6962,0.1282,0.1268,0.777,1.689,2.147,579.552,0.191,9.549,1.680,0.59,122020.,29000
862,99.2,0.72,0.7050,0.1152,0.1181,0.724,1.574,1.929,539.926,0.178,8.579,1.620,0.59,122511.,29000
863,104.0,0.76,0.7088,0.1020,0.1090,0.668,1.452,1.708,498.110,0.164,7.596,1.555,0.59,123024.,29000
864,108.7,0.79,0.7053,0.0885,0.0993,0.609,1.323,1.481,453.878,0.149,6.588,1.480,0.59,123558.,29000
865,113.4,0.83,0.6911,0.0746,0.0892,0.547,1.188,1.250,407.771,0.134,5.558,1.390,0.59,124113.,29000
866,118.1,0.86,0.6598,0.0602,0.0785,0.481,1.046,1.007,358.741,0.118,4.481,1.274,0.60,124690.,29000
